VDAG-alloc,OPS-All,fifo-depth,dot,nn,proute-q,codegen,waveform,col,rtelm-unsafe,OPS-Prog FU,MC,split-thread,app,debug-print,runp2p_wbw,DAG,tokenout,runp2p_success,runproute_time,VAFG-alloc,simulate,runhybrid_rbw,merge-algo,VPMU-alloc,verbose,pracc,pattern,row,gentst_err,load,lrange,notFit,dupra,pmu-stage,split-forward,argin,VMC-split,rtelm,start-id,succeeded,vc,split,VBB-split,OPS-Fix,igraph,project,runhybrid_err,vlink,tungsten,proute-seed,MC_Total,OPS-Other,VPCU,trace,PCU_Total,flit-width,PMU_Total,runp2p_pass,reserve-pmu,OPS-FU,stat,time,mdone,VMC-alloc,arch,freq,maketst_err,merge,clock,prtime,constprop,open,runp2p_err,dedicated-dag,VPCU-alloc,runp2p_complete,pcu-stage,VDAG,retime-buffer-only,pmu-sram-size,genpir_err,backend,run-proute,runp2p_time,name,merge-forward,save,PMU,reserve-pcu,runhybrid_time,VAFG,retime-glob,split-algo,run-psim,runproute_err,word,runhybrid_complete,proute-algo,runp2p_cycle,VDAG-split,vfifo,runhybrid_cycle,vec,memelm,pir_sha,VPMU-split,runhybrid_success,VMC,genpir,runhybrid_dram_power,net,reserve-dag,mergeTime_ms,mapping,ag-dce,spatial_sha,pirArgs,sr,avgActive,runp2p_rbw,runhybrid_pass,routing-algo,run-tst,VBB-alloc,runp2p_dram_power,time-out,fast,share-adctx,dag-stage,dag,argout,proute-opts,VPMU,VBB,runhybrid_deadlock,slink,psim-q,retime-local,vdot,link-prop,debug,VPCU-split,DAG_Total,psim,vcLimit,rundot,VAFG-split,module,runhybrid_wbw,maketst_time,scheduled,retime-exout,gentst_time,PCU,maxActive,mem-tech,OPS-Flt,routing-cost,rtanal,bcread,topo,algo,simfreq,runp2p_deadlock
,,16,True,False,4,True,True,20,False,,,1,GEMM_15,True,,,5,False,,,False,,bfs,,False,True,checkerboard,20,"[[31mbug[0m] 24-RewriteTransformer throw java.lang.ClassCastException: class java.lang.String cannot be cast to class scala.collection.immutable.List (java.lang.String is in module java.base of loader 'bootstrap'; scala.collection.immutable.List is in unnamed module of loader java.net.URLClassLoader @6d22c2e8)
",False,True,,False,6,False,6,,True,0,False,4,True,,,False,pirTest,,2,True,0,,,,False,,512,,,0,,True,2020-04-05 16:02:23 -0700,True,,MyDesign,1000000000.0,,False,1000000000,,True,False,,False,,False,6,,False,65536,,Tst,False,,AccelMain,False,True,,0,,,False,dfs,False,,32,False,route_min_directed_valient,,,4,,16,False,b6b7163e,,False,,True,,hybrid,0,,True,True,6825a53b,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,,,,dor,False,,,100,True,False,6,True,4,-i100 -p100 -t1 -d100,,,False,4,1,False,True,db,True,,,False,,True,,False,,,False,False,24.05097769,,,DDR4,,H-hop,True,True,mesh,,,False
,,16,True,False,4,True,True,20,False,,,1,GEMM_16,True,,,5,False,,,False,,bfs,,False,True,checkerboard,20,"[[31mbug[0m] 24-RewriteTransformer throw java.lang.ClassCastException: class java.lang.String cannot be cast to class scala.collection.immutable.List (java.lang.String is in module java.base of loader 'bootstrap'; scala.collection.immutable.List is in unnamed module of loader java.net.URLClassLoader @71804c62)
",False,True,,False,6,False,6,,True,0,False,4,True,,,False,pirTest,,2,True,0,,,,False,,512,,,0,,True,2020-04-05 16:02:23 -0700,True,,MyDesign,1000000000.0,,False,1000000000,,True,False,,False,,False,6,,False,65536,,Tst,False,,AccelMain,False,True,,0,,,False,dfs,False,,32,False,route_min_directed_valient,,,4,,16,False,b6b7163e,,False,,True,,hybrid,0,,True,True,6825a53b,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,,,,dor,False,,,100,True,False,6,True,4,-i100 -p100 -t1 -d100,,,False,4,1,False,True,db,True,,,False,,True,,False,,,False,False,74.926156405,,,DDR4,,H-hop,True,True,mesh,,,False
,,16,True,False,4,True,True,20,False,,,1,GEMM_17,True,,,5,False,,,False,,bfs,,False,True,checkerboard,20,"[[31mbug[0m] 24-RewriteTransformer throw java.lang.ClassCastException: class java.lang.String cannot be cast to class scala.collection.immutable.List (java.lang.String is in module java.base of loader 'bootstrap'; scala.collection.immutable.List is in unnamed module of loader java.net.URLClassLoader @60d65109)
",False,True,,False,6,False,6,,True,0,False,4,True,,,False,pirTest,,2,True,0,,,,False,,512,,,0,,True,2020-04-05 16:02:23 -0700,True,,MyDesign,1000000000.0,,False,1000000000,,True,False,,False,,False,6,,False,65536,,Tst,False,,AccelMain,False,True,,0,,,False,dfs,False,,32,False,route_min_directed_valient,,,4,,16,False,b6b7163e,,False,,True,,hybrid,0,,True,True,6825a53b,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,,,,dor,False,,,100,True,False,6,True,4,-i100 -p100 -t1 -d100,,,False,4,1,False,True,db,True,,,False,,True,,False,,,False,False,21.725253971,,,DDR4,,H-hop,True,True,mesh,,,False
,,,,,,,,,,,,,GEMM_18,,,,,False,,,,,,,,,,,"[0m[[0m[31merror[0m] [0m[0mjava.nio.file.NoSuchFileException: /home/yaqiz/.ivy2/cache/org.scala-lang/scala-library/jars/scala-library-2.12.10.jar[0m
",,,,,,,,,,,False,,,,,,pirTest,,,,,,,,,,,,,,,,2020-04-05 16:02:23 -0700,,,,1000000000.0,,,,,,,,,,False,,,,,,Tst,,,,,,,,,,,,,,,False,,,,,,,,b6b7163e,,False,,True,,,,,,,6825a53b,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
,,16,True,False,4,True,True,20,False,,,1,GEMM_19,True,,,5,False,,,False,,bfs,,False,True,checkerboard,20,"[[31mbug[0m] 24-RewriteTransformer throw java.lang.ClassCastException: class java.lang.String cannot be cast to class scala.collection.immutable.List (java.lang.String is in module java.base of loader 'bootstrap'; scala.collection.immutable.List is in unnamed module of loader java.net.URLClassLoader @6721f0e9)
",False,True,,False,6,False,6,,True,0,False,4,True,,,False,pirTest,,2,True,0,,,,False,,512,,,0,,True,2020-04-05 16:02:23 -0700,True,,MyDesign,1000000000.0,,False,1000000000,,True,False,,False,,False,6,,False,65536,,Tst,False,,AccelMain,False,True,,0,,,False,dfs,False,,32,False,route_min_directed_valient,,,4,,16,False,b6b7163e,,False,,True,,hybrid,0,,True,True,6825a53b,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,,,,dor,False,,,100,True,False,6,True,4,-i100 -p100 -t1 -d100,,,False,4,1,False,True,db,True,,,False,,True,,False,,,False,False,8.767585993,,,DDR4,,H-hop,True,True,mesh,,,False
,,16,True,False,4,True,True,20,False,,,1,GEMM_2,True,,,5,False,,,False,,bfs,,False,True,checkerboard,20,"[[31mbug[0m] 24-RewriteTransformer throw java.lang.ClassCastException: class java.lang.String cannot be cast to class scala.collection.immutable.List (java.lang.String is in module java.base of loader 'bootstrap'; scala.collection.immutable.List is in unnamed module of loader java.net.URLClassLoader @5c35b7fc)
",False,True,,False,6,False,6,,True,0,False,4,True,,,False,pirTest,,2,True,0,,,,False,,512,,,0,,True,2020-04-05 16:02:23 -0700,True,,MyDesign,1000000000.0,,False,1000000000,,True,False,,False,,False,6,,False,65536,,Tst,False,,AccelMain,False,True,,0,,,False,dfs,False,,32,False,route_min_directed_valient,,,4,,16,False,b6b7163e,,False,,True,,hybrid,0,,True,True,6825a53b,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,,,,dor,False,,,100,True,False,6,True,4,-i100 -p100 -t1 -d100,,,False,4,1,False,True,db,True,,,False,,True,,False,,,False,False,29.713069331,,,DDR4,,H-hop,True,True,mesh,,,False
,,16,True,False,4,True,True,20,False,,,1,GEMM_20,True,,,5,False,,,False,,bfs,,False,True,checkerboard,20,"[[31mbug[0m] 24-RewriteTransformer throw java.lang.ClassCastException: class java.lang.String cannot be cast to class scala.collection.immutable.List (java.lang.String is in module java.base of loader 'bootstrap'; scala.collection.immutable.List is in unnamed module of loader java.net.URLClassLoader @3c9a7c0e)
",False,True,,False,6,False,6,,True,0,False,4,True,,,False,pirTest,,2,True,0,,,,False,,512,,,0,,True,2020-04-05 16:02:23 -0700,True,,MyDesign,1000000000.0,,False,1000000000,,True,False,,False,,False,6,,False,65536,,Tst,False,,AccelMain,False,True,,0,,,False,dfs,False,,32,False,route_min_directed_valient,,,4,,16,False,b6b7163e,,False,,True,,hybrid,0,,True,True,6825a53b,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,,,,dor,False,,,100,True,False,6,True,4,-i100 -p100 -t1 -d100,,,False,4,1,False,True,db,True,,,False,,True,,False,,,False,False,23.780116379,,,DDR4,,H-hop,True,True,mesh,,,False
,,16,True,False,4,True,True,20,False,,,1,GEMM_21,True,,,5,False,,,False,,bfs,,False,True,checkerboard,20,"[[31mbug[0m] 24-RewriteTransformer throw java.lang.ClassCastException: class java.lang.String cannot be cast to class scala.collection.immutable.List (java.lang.String is in module java.base of loader 'bootstrap'; scala.collection.immutable.List is in unnamed module of loader java.net.URLClassLoader @53d26e77)
",False,True,,False,6,False,6,,True,0,False,4,True,,,False,pirTest,,2,True,0,,,,False,,512,,,0,,True,2020-04-05 16:02:23 -0700,True,,MyDesign,1000000000.0,,False,1000000000,,True,False,,False,,False,6,,False,65536,,Tst,False,,AccelMain,False,True,,0,,,False,dfs,False,,32,False,route_min_directed_valient,,,4,,16,False,b6b7163e,,False,,True,,hybrid,0,,True,True,6825a53b,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,,,,dor,False,,,100,True,False,6,True,4,-i100 -p100 -t1 -d100,,,False,4,1,False,True,db,True,,,False,,True,,False,,,False,False,233.341282295,,,DDR4,,H-hop,True,True,mesh,,,False
,,16,True,False,4,True,True,20,False,,,1,GEMM_22,True,,,5,False,,,False,,bfs,,False,True,checkerboard,20,"[[31mbug[0m] 24-RewriteTransformer throw java.lang.ClassCastException: class java.lang.String cannot be cast to class scala.collection.immutable.List (java.lang.String is in module java.base of loader 'bootstrap'; scala.collection.immutable.List is in unnamed module of loader java.net.URLClassLoader @19ac628e)
",False,True,,False,6,False,6,,True,0,False,4,True,,,False,pirTest,,2,True,0,,,,False,,512,,,0,,True,2020-04-05 16:02:23 -0700,True,,MyDesign,1000000000.0,,False,1000000000,,True,False,,False,,False,6,,False,65536,,Tst,False,,AccelMain,False,True,,0,,,False,dfs,False,,32,False,route_min_directed_valient,,,4,,16,False,b6b7163e,,False,,True,,hybrid,0,,True,True,6825a53b,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,,,,dor,False,,,100,True,False,6,True,4,-i100 -p100 -t1 -d100,,,False,4,1,False,True,db,True,,,False,,True,,False,,,False,False,149.512210936,,,DDR4,,H-hop,True,True,mesh,,,False
0,,16,True,False,4,True,True,20,False,,,1,GEMM_23,True,,,5,False,,1,False,,bfs,5,False,True,checkerboard,20,"[[31mbug[0m] 38-RewriteTransformer throw java.lang.ClassCastException: class java.lang.String cannot be cast to class scala.collection.immutable.List (java.lang.String is in module java.base of loader 'bootstrap'; scala.collection.immutable.List is in unnamed module of loader java.net.URLClassLoader @211cb236)
",False,True,,False,6,False,6,,True,0,False,4,True,,,False,pirTest,,2,True,0,,,,False,,512,,,0,,True,2020-04-05 16:02:23 -0700,True,3,MyDesign,1000000000.0,,False,1000000000,,True,False,,False,15,False,6,,False,65536,,Tst,False,,AccelMain,False,True,,0,,,False,dfs,False,,32,False,route_min_directed_valient,,,4,,16,False,b6b7163e,,False,,True,,hybrid,0,,True,True,6825a53b,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,,,,dor,False,,,100,True,False,6,True,4,-i100 -p100 -t1 -d100,,,False,4,1,False,True,db,True,,,False,,True,,False,,,False,False,27.512249237,,,DDR4,,H-hop,True,True,mesh,,,False
0,,16,True,False,4,True,True,20,False,,,1,GEMM_24,True,,,5,False,,1,False,,bfs,15,False,True,checkerboard,20,"[[31mbug[0m] 38-RewriteTransformer throw java.lang.ClassCastException: class java.lang.String cannot be cast to class scala.collection.immutable.List (java.lang.String is in module java.base of loader 'bootstrap'; scala.collection.immutable.List is in unnamed module of loader java.net.URLClassLoader @681cb27b)
",False,True,,False,6,False,6,,True,0,False,4,True,,,False,pirTest,,2,True,0,,,,False,,512,,,0,,True,2020-04-05 16:02:23 -0700,True,9,MyDesign,1000000000.0,,False,1000000000,,True,False,,False,45,False,6,,False,65536,,Tst,False,,AccelMain,False,True,,0,,,False,dfs,False,,32,False,route_min_directed_valient,,,4,,16,False,b6b7163e,,False,,True,,hybrid,0,,True,True,6825a53b,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,,,,dor,False,,,100,True,False,6,True,4,-i100 -p100 -t1 -d100,,,False,4,1,False,True,db,True,,,False,,True,,False,,,False,False,96.356222274,,,DDR4,,H-hop,True,True,mesh,,,False
,,16,True,False,4,True,True,20,False,,,1,GEMM_3,True,,,5,False,,,False,,bfs,,False,True,checkerboard,20,"[[31mbug[0m] 24-RewriteTransformer throw java.lang.ClassCastException: class java.lang.String cannot be cast to class scala.collection.immutable.List (java.lang.String is in module java.base of loader 'bootstrap'; scala.collection.immutable.List is in unnamed module of loader java.net.URLClassLoader @74b1fe54)
",False,True,,False,6,False,6,,True,0,False,4,True,,,False,pirTest,,2,True,0,,,,False,,512,,,0,,True,2020-04-05 16:02:23 -0700,True,,MyDesign,1000000000.0,,False,1000000000,,True,False,,False,,False,6,,False,65536,,Tst,False,,AccelMain,False,True,,0,,,False,dfs,False,,32,False,route_min_directed_valient,,,4,,16,False,b6b7163e,,False,,True,,hybrid,0,,True,True,6825a53b,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,,,,dor,False,,,100,True,False,6,True,4,-i100 -p100 -t1 -d100,,,False,4,1,False,True,db,True,,,False,,True,,False,,,False,False,19.963536461,,,DDR4,,H-hop,True,True,mesh,,,False
,,16,True,False,4,True,True,20,False,,,1,GEMM_4,True,,,5,False,,,False,,bfs,,False,True,checkerboard,20,"[[31mbug[0m] 24-RewriteTransformer throw java.lang.ClassCastException: class java.lang.String cannot be cast to class scala.collection.immutable.List (java.lang.String is in module java.base of loader 'bootstrap'; scala.collection.immutable.List is in unnamed module of loader java.net.URLClassLoader @d6d6405)
",False,True,,False,6,False,6,,True,0,False,4,True,,,False,pirTest,,2,True,0,,,,False,,512,,,0,,True,2020-04-05 16:02:23 -0700,True,,MyDesign,1000000000.0,,False,1000000000,,True,False,,False,,False,6,,False,65536,,Tst,False,,AccelMain,False,True,,0,,,False,dfs,False,,32,False,route_min_directed_valient,,,4,,16,False,b6b7163e,,False,,True,,hybrid,0,,True,True,6825a53b,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,,,,dor,False,,,100,True,False,6,True,4,-i100 -p100 -t1 -d100,,,False,4,1,False,True,db,True,,,False,,True,,False,,,False,False,27.476112058,,,DDR4,,H-hop,True,True,mesh,,,False
,,16,True,False,4,True,True,20,False,,,1,GEMM_6,True,,,5,False,,,False,,bfs,,False,True,checkerboard,20,"[[31mbug[0m] 24-RewriteTransformer throw java.lang.ClassCastException: class java.lang.String cannot be cast to class scala.collection.immutable.List (java.lang.String is in module java.base of loader 'bootstrap'; scala.collection.immutable.List is in unnamed module of loader java.net.URLClassLoader @142c6a3b)
",False,True,,False,6,False,6,,True,0,False,4,True,,,False,pirTest,,2,True,0,,,,False,,512,,,0,,True,2020-04-05 16:02:23 -0700,True,,MyDesign,1000000000.0,,False,1000000000,,True,False,,False,,False,6,,False,65536,,Tst,False,,AccelMain,False,True,,0,,,False,dfs,False,,32,False,route_min_directed_valient,,,4,,16,False,b6b7163e,,False,,True,,hybrid,0,,True,True,6825a53b,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,,,,dor,False,,,100,True,False,6,True,4,-i100 -p100 -t1 -d100,,,False,4,1,False,True,db,True,,,False,,True,,False,,,False,False,45.853285104,,,DDR4,,H-hop,True,True,mesh,,,False
,,16,True,False,4,True,True,20,False,,,1,GEMM_7,True,,,5,False,,,False,,bfs,,False,True,checkerboard,20,"[[31mbug[0m] 24-RewriteTransformer throw java.lang.ClassCastException: class java.lang.String cannot be cast to class scala.collection.immutable.List (java.lang.String is in module java.base of loader 'bootstrap'; scala.collection.immutable.List is in unnamed module of loader java.net.URLClassLoader @4b8c5309)
",False,True,,False,6,False,6,,True,0,False,4,True,,,False,pirTest,,2,True,0,,,,False,,512,,,0,,True,2020-04-05 16:02:23 -0700,True,,MyDesign,1000000000.0,,False,1000000000,,True,False,,False,,False,6,,False,65536,,Tst,False,,AccelMain,False,True,,0,,,False,dfs,False,,32,False,route_min_directed_valient,,,4,,16,False,b6b7163e,,False,,True,,hybrid,0,,True,True,6825a53b,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,,,,dor,False,,,100,True,False,6,True,4,-i100 -p100 -t1 -d100,,,False,4,1,False,True,db,True,,,False,,True,,False,,,False,False,6.608650491,,,DDR4,,H-hop,True,True,mesh,,,False
,,16,True,False,4,True,True,20,False,,,1,GEMM_8,True,,,5,False,,,False,,bfs,,False,True,checkerboard,20,"[[31mbug[0m] 24-RewriteTransformer throw java.lang.ClassCastException: class java.lang.String cannot be cast to class scala.collection.immutable.List (java.lang.String is in module java.base of loader 'bootstrap'; scala.collection.immutable.List is in unnamed module of loader java.net.URLClassLoader @619bfc95)
",False,True,,False,6,False,6,,True,0,False,4,True,,,False,pirTest,,2,True,0,,,,False,,512,,,0,,True,2020-04-05 16:02:23 -0700,True,,MyDesign,1000000000.0,,False,1000000000,,True,False,,False,,False,6,,False,65536,,Tst,False,,AccelMain,False,True,,0,,,False,dfs,False,,32,False,route_min_directed_valient,,,4,,16,False,b6b7163e,,False,,True,,hybrid,0,,True,True,6825a53b,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,,,,dor,False,,,100,True,False,6,True,4,-i100 -p100 -t1 -d100,,,False,4,1,False,True,db,True,,,False,,True,,False,,,False,False,12.576235741,,,DDR4,,H-hop,True,True,mesh,,,False
,,16,True,False,4,True,True,20,False,,,1,GEMM_9,True,,,5,False,,,False,,bfs,,False,True,checkerboard,20,"[[31mbug[0m] 24-RewriteTransformer throw java.lang.ClassCastException: class java.lang.String cannot be cast to class scala.collection.immutable.List (java.lang.String is in module java.base of loader 'bootstrap'; scala.collection.immutable.List is in unnamed module of loader java.net.URLClassLoader @422d143c)
",False,True,,False,6,False,6,,True,0,False,4,True,,,False,pirTest,,2,True,0,,,,False,,512,,,0,,True,2020-04-05 16:02:23 -0700,True,,MyDesign,1000000000.0,,False,1000000000,,True,False,,False,,False,6,,False,65536,,Tst,False,,AccelMain,False,True,,0,,,False,dfs,False,,32,False,route_min_directed_valient,,,4,,16,False,b6b7163e,,False,,True,,hybrid,0,,True,True,6825a53b,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,,,,dor,False,,,100,True,False,6,True,4,-i100 -p100 -t1 -d100,,,False,4,1,False,True,db,True,,,False,,True,,False,,,False,False,8.868307317,,,DDR4,,H-hop,True,True,mesh,,,False
,,,,,,,,,,,,,IfTest_0,,,,,False,,,,,,,,,,,"[0m[[0m[31merror[0m] [0m[0mjava.nio.file.NoSuchFileException: /home/yaqiz/.ivy2/cache/org.scala-lang/scala-library/jars/scala-library-2.12.10.jar[0m
",,,,,,,,,,,False,,,,,,pirTest,,,,,,,,,,,,,,,,2020-04-05 16:02:23 -0700,,,,1000000000.0,,,,,,,,,,False,,,,,,Tst,,,,,,,,,,,,,,,False,,,,,,,,b6b7163e,,False,,True,,,,,,,6825a53b,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
0,,16,True,False,4,True,True,20,False,,,1,InitSort_0,True,,,5,False,,1,False,,bfs,2,False,True,checkerboard,20,"[[31mbug[0m] 38-RewriteTransformer throw java.lang.ClassCastException: class java.lang.String cannot be cast to class scala.collection.immutable.List (java.lang.String is in module java.base of loader 'bootstrap'; scala.collection.immutable.List is in unnamed module of loader java.net.URLClassLoader @9cd9ea0)
",False,True,,False,6,False,6,,True,0,False,4,True,,,False,pirTest,,2,True,0,,,,False,,512,,,0,,True,2020-04-05 16:02:23 -0700,True,1,MyDesign,1000000000.0,,False,1000000000,,True,False,,False,11,False,6,,False,65536,,Tst,False,,AccelMain,False,True,,0,,,False,dfs,False,,32,False,route_min_directed_valient,,,4,,16,False,b6b7163e,,False,,True,,hybrid,0,,True,True,6825a53b,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,,,,dor,False,,,100,True,False,6,True,4,-i100 -p100 -t1 -d100,,,False,4,1,False,True,db,True,,,False,,True,,False,,,False,False,7.790833862,,,DDR4,,H-hop,True,True,mesh,,,False
0,,16,True,False,4,True,True,20,False,,,1,InitSort_1,True,,,5,False,,1,False,,bfs,2,False,True,checkerboard,20,"[[31mbug[0m] 38-RewriteTransformer throw java.lang.ClassCastException: class java.lang.String cannot be cast to class scala.collection.immutable.List (java.lang.String is in module java.base of loader 'bootstrap'; scala.collection.immutable.List is in unnamed module of loader java.net.URLClassLoader @120c1aa6)
",False,True,,False,6,False,6,,True,0,False,4,True,,,False,pirTest,,2,True,0,,,,False,,512,,,0,,True,2020-04-05 16:02:23 -0700,True,1,MyDesign,1000000000.0,,False,1000000000,,True,False,,False,10,False,6,,False,65536,,Tst,False,,AccelMain,False,True,,0,,,False,dfs,False,,32,False,route_min_directed_valient,,,4,,16,False,b6b7163e,,False,,True,,hybrid,0,,True,True,6825a53b,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,,,,dor,False,,,100,True,False,6,True,4,-i100 -p100 -t1 -d100,,,False,4,1,False,True,db,True,,,False,,True,,False,,,False,False,8.393333364,,,DDR4,,H-hop,True,True,mesh,,,False
0,,16,True,False,4,True,True,20,False,,,1,InitSort_2,True,,,5,False,,1,False,,bfs,4,False,True,checkerboard,20,"[[31mbug[0m] 38-RewriteTransformer throw java.lang.ClassCastException: class java.lang.String cannot be cast to class scala.collection.immutable.List (java.lang.String is in module java.base of loader 'bootstrap'; scala.collection.immutable.List is in unnamed module of loader java.net.URLClassLoader @681d573)
",False,True,,False,6,False,6,,True,0,False,4,True,,,False,pirTest,,2,True,0,,,,False,,512,,,0,,True,2020-04-05 16:02:23 -0700,True,2,MyDesign,1000000000.0,,False,1000000000,,True,False,,False,20,False,6,,False,65536,,Tst,False,,AccelMain,False,True,,0,,,False,dfs,False,,32,False,route_min_directed_valient,,,4,,16,False,b6b7163e,,False,,True,,hybrid,0,,True,True,6825a53b,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,,,,dor,False,,,100,True,False,6,True,4,-i100 -p100 -t1 -d100,,,False,4,1,False,True,db,True,,,False,,True,,False,,,False,False,13.668041066,,,DDR4,,H-hop,True,True,mesh,,,False
0,,16,True,False,4,True,True,20,False,,,1,InitSort_3,True,,,5,False,,1,False,,bfs,6,False,True,checkerboard,20,"[[31mbug[0m] 38-RewriteTransformer throw java.lang.ClassCastException: class java.lang.String cannot be cast to class scala.collection.immutable.List (java.lang.String is in module java.base of loader 'bootstrap'; scala.collection.immutable.List is in unnamed module of loader java.net.URLClassLoader @24c0a752)
",False,True,,False,6,False,6,,True,0,False,4,True,,,False,pirTest,,2,True,0,,,,False,,512,,,0,,True,2020-04-05 16:02:23 -0700,True,3,MyDesign,1000000000.0,,False,1000000000,,True,False,,False,30,False,6,,False,65536,,Tst,False,,AccelMain,False,True,,0,,,False,dfs,False,,32,False,route_min_directed_valient,,,4,,16,False,b6b7163e,,False,,True,,hybrid,0,,True,True,6825a53b,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,,,,dor,False,,,100,True,False,6,True,4,-i100 -p100 -t1 -d100,,,False,4,1,False,True,db,True,,,False,,True,,False,,,False,False,31.761969544,,,DDR4,,H-hop,True,True,mesh,,,False
