spatial_sha,pir_sha,time,app,project,backend,freq,runproute,proutesh,prouteSummary,AccelMain,logpath,gentst,resreport,maketst,runp2p,runhybrid,genpir,genpir_err,gentst_err,gentst_time,notFit,row,col,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,algo,pattern,slink,vlink,prtime,vcLimit,runproute_err,runproute_time,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,maketst_err,maketst_time,runp2p_cycle,runp2p_err,runp2p_pass,runp2p_deadlock,runp2p_complete,runp2p_dram_power,runp2p_rbw,runp2p_wbw,runp2p_time,runhybrid_cycle,runhybrid_err,runhybrid_pass,runhybrid_deadlock,runhybrid_complete,runhybrid_dram_power,runhybrid_rbw,runhybrid_wbw,runhybrid_time,succeeded
1579e56,14c6398,2019-07-22 16:21:21,GEMM_13,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_13/log/runproute.log,../gen/Tst_pirTest/GEMM_13/log/runproute.sh,../gen/Tst_pirTest/GEMM_13/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_13/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_13/log/,../gen/Tst_pirTest/GEMM_13/log/gentst.log,../gen/Tst_pirTest/GEMM_13/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_13/log/maketst.log,../gen/Tst_pirTest/GEMM_13/log/runp2p.log,../gen/Tst_pirTest/GEMM_13/log/runhybrid.log,True,,,28.220980938,,18,18,12,12,20,20,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,7:58.62,35,0,187905,0,7.68,2,83792,0.0002,0.0004,0.0001,15,66.67,0.0001,,1:07.91,9084,,True,False,True,,1.80361,0.450903,0:04.70,22875,,True,False,True,,0.71624,0.17906,4:10.04,True
1579e56,14c6398,2019-07-22 16:21:21,GEMM_14,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_14/log/runproute.log,../gen/Tst_pirTest/GEMM_14/log/runproute.sh,../gen/Tst_pirTest/GEMM_14/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_14/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_14/log/,../gen/Tst_pirTest/GEMM_14/log/gentst.log,../gen/Tst_pirTest/GEMM_14/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_14/log/maketst.log,../gen/Tst_pirTest/GEMM_14/log/runp2p.log,../gen/Tst_pirTest/GEMM_14/log/runhybrid.log,True,,,24.365518352,,18,18,10,10,14,14,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,6:01.62,12,0,179313,0,7.06,1,78668,0.0001,0.0001,0.0001,14,100.00,0.0000,,0:58.34,9345,,True,False,True,,1.75324,0.438309,0:03.75,23452,,True,False,True,,0.698618,0.174655,2:47.91,True
1579e56,14c6398,2019-07-22 16:21:21,GEMM_15,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_15/log/runproute.log,../gen/Tst_pirTest/GEMM_15/log/runproute.sh,../gen/Tst_pirTest/GEMM_15/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_15/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_15/log/,../gen/Tst_pirTest/GEMM_15/log/gentst.log,../gen/Tst_pirTest/GEMM_15/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_15/log/maketst.log,../gen/Tst_pirTest/GEMM_15/log/runp2p.log,../gen/Tst_pirTest/GEMM_15/log/runhybrid.log,True,,,27.926381922,,18,18,7,7,11,37,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,7:15.09,0,0,141401,90112,6.50,0,110920,0.0000,0.0000,0.0000,13,-nan,0.0000,,1:05.37,6360,,True,False,True,,2.5761,0.644025,0:03.14,18065,,True,False,True,,0.906947,0.226737,3:35.42,True
1579e56,14c6398,2019-07-22 16:21:21,GEMM_16,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_16/log/runproute.log,../gen/Tst_pirTest/GEMM_16/log/runproute.sh,../gen/Tst_pirTest/GEMM_16/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_16/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_16/log/,../gen/Tst_pirTest/GEMM_16/log/gentst.log,../gen/Tst_pirTest/GEMM_16/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_16/log/maketst.log,../gen/Tst_pirTest/GEMM_16/log/runp2p.log,../gen/Tst_pirTest/GEMM_16/log/runhybrid.log,True,,,45.785855428,,18,18,20,20,28,28,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,23:39.50,139,0,379540,0,10.98,4,78680,0.0010,0.0027,0.0002,20,33.33,0.0002,,1:36.69,4994,,True,False,True,,3.28074,0.820184,0:03.88,,"Assertion fail:
",True,False,False,,0.0,0.0,0:01.23,True
1579e56,14c6398,2019-07-22 16:21:21,GEMM_17,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_17/log/runproute.log,../gen/Tst_pirTest/GEMM_17/log/runproute.sh,../gen/Tst_pirTest/GEMM_17/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_17/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_17/log/,../gen/Tst_pirTest/GEMM_17/log/gentst.log,../gen/Tst_pirTest/GEMM_17/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_17/log/maketst.log,../gen/Tst_pirTest/GEMM_17/log/runp2p.log,../gen/Tst_pirTest/GEMM_17/log/runhybrid.log,True,,,31.734582149,,18,18,7,36,13,30,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,20:09.18,0,0,211503,600064,10.50,0,163464,0.0000,0.0000,0.0000,21,-nan,0.0000,,1:32.89,5849,,True,False,True,,11.2047,2.80116,0:04.77,10752,,True,False,True,,6.09524,1.52381,2:11.44,True
1579e56,14c6398,2019-07-22 16:21:21,GEMM_18,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_18/log/runproute.log,../gen/Tst_pirTest/GEMM_18/log/runproute.sh,../gen/Tst_pirTest/GEMM_18/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_18/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_18/log/,../gen/Tst_pirTest/GEMM_18/log/gentst.log,../gen/Tst_pirTest/GEMM_18/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_18/log/maketst.log,../gen/Tst_pirTest/GEMM_18/log/runp2p.log,../gen/Tst_pirTest/GEMM_18/log/runhybrid.log,True,,,44.512786659,,18,18,20,36,28,36,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,33:31.92,148,0,103000,287104,14.46,4,72792,0.0020,0.0054,0.0005,25,27.27,0.0005,,2:12.51,3120,,True,False,True,,21.0051,5.25128,0:03.78,,"Assertion fail:
",True,False,False,,0.0,0.0,0:02.66,True
1579e56,14c6398,2019-07-22 16:21:21,GEMM_19,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_19/log/runproute.log,../gen/Tst_pirTest/GEMM_19/log/runproute.sh,../gen/Tst_pirTest/GEMM_19/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_19/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_19/log/,../gen/Tst_pirTest/GEMM_19/log/gentst.log,../gen/Tst_pirTest/GEMM_19/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_19/log/maketst.log,../gen/Tst_pirTest/GEMM_19/log/runp2p.log,../gen/Tst_pirTest/GEMM_19/log/runhybrid.log,True,,,22.428954421,,18,18,5,15,7,8,36,36,162,162,,,,,,,,,,,,,,,,,,,,,,,0:57.82,,"Assertion fail:
",True,False,False,,9.38427,0.0,0:02.49,,,,False,False,,,,,False
1579e56,14c6398,2019-07-22 16:21:21,GEMM_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_2/log/runproute.log,../gen/Tst_pirTest/GEMM_2/log/runproute.sh,../gen/Tst_pirTest/GEMM_2/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_2/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_2/log/,../gen/Tst_pirTest/GEMM_2/log/gentst.log,../gen/Tst_pirTest/GEMM_2/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_2/log/maketst.log,../gen/Tst_pirTest/GEMM_2/log/runp2p.log,../gen/Tst_pirTest/GEMM_2/log/runhybrid.log,True,,,17.212205695,,18,18,3,9,6,14,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,4:01.35,0,0,444203,1943552,6.00,0,1093892,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:50.87,66784,,True,False,True,,3.92525,0.981313,0:15.77,212632,,True,False,True,,1.23285,0.308213,29:46.09,True
1579e56,14c6398,2019-07-22 16:21:21,GEMM_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_3/log/runproute.log,../gen/Tst_pirTest/GEMM_3/log/runproute.sh,../gen/Tst_pirTest/GEMM_3/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_3/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_3/log/,../gen/Tst_pirTest/GEMM_3/log/gentst.log,../gen/Tst_pirTest/GEMM_3/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_3/log/maketst.log,../gen/Tst_pirTest/GEMM_3/log/runp2p.log,../gen/Tst_pirTest/GEMM_3/log/runhybrid.log,True,,,17.19405814,,18,18,5,10,7,8,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,4:12.32,0,0,367424,1580032,6.00,0,418054,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:42.05,68747,,True,False,True,,3.81317,0.953293,0:11.94,169610,,True,False,True,,1.54557,0.386392,27:40.45,True
1579e56,14c6398,2019-07-22 16:21:21,GEMM_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_4/log/runproute.log,../gen/Tst_pirTest/GEMM_4/log/runproute.sh,../gen/Tst_pirTest/GEMM_4/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_4/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_4/log/,../gen/Tst_pirTest/GEMM_4/log/gentst.log,../gen/Tst_pirTest/GEMM_4/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_4/log/maketst.log,../gen/Tst_pirTest/GEMM_4/log/runp2p.log,../gen/Tst_pirTest/GEMM_4/log/runhybrid.log,True,,,16.702359446,,18,18,4,11,6,7,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,4:03.90,0,0,434230,1556480,6.00,0,524549,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:42.08,75023,,True,False,True,,3.49418,0.873545,0:15.23,166587,,True,False,True,,1.57362,0.393404,25:45.25,True
1579e56,14c6398,2019-07-22 16:21:21,GEMM_6,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_6/log/runproute.log,../gen/Tst_pirTest/GEMM_6/log/runproute.sh,../gen/Tst_pirTest/GEMM_6/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_6/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_6/log/,../gen/Tst_pirTest/GEMM_6/log/gentst.log,../gen/Tst_pirTest/GEMM_6/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_6/log/maketst.log,../gen/Tst_pirTest/GEMM_6/log/runp2p.log,../gen/Tst_pirTest/GEMM_6/log/runhybrid.log,True,,,38.30095328,,18,18,7,36,13,34,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,22:57.30,0,0,908283,3122688,11.50,0,1020168,0.0000,0.0000,0.0000,23,-nan,0.0000,,1:32.93,40387,,True,False,True,,6.4908,1.6227,0:30.30,90268,,True,False,True,,2.90406,0.726016,18:20.66,True
1579e56,14c6398,2019-07-22 16:21:21,GEMM_7,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_7/log/runproute.log,../gen/Tst_pirTest/GEMM_7/log/runproute.sh,../gen/Tst_pirTest/GEMM_7/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_7/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_7/log/,../gen/Tst_pirTest/GEMM_7/log/gentst.log,../gen/Tst_pirTest/GEMM_7/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_7/log/maketst.log,../gen/Tst_pirTest/GEMM_7/log/runp2p.log,../gen/Tst_pirTest/GEMM_7/log/runhybrid.log,True,,,23.35243426,,18,18,3,3,5,13,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:11.45,10,0,182355,131072,5.03,1,116548,0.0001,0.0001,0.0001,10,100.00,0.0000,,0:52.80,17285,,True,False,True,,0.947874,0.236968,0:03.40,46118,,True,False,True,,0.355263,0.0888156,5:52.05,True
1579e56,14c6398,2019-07-22 16:21:21,GEMM_8,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_8/log/runproute.log,../gen/Tst_pirTest/GEMM_8/log/runproute.sh,../gen/Tst_pirTest/GEMM_8/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_8/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_8/log/,../gen/Tst_pirTest/GEMM_8/log/gentst.log,../gen/Tst_pirTest/GEMM_8/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_8/log/maketst.log,../gen/Tst_pirTest/GEMM_8/log/runp2p.log,../gen/Tst_pirTest/GEMM_8/log/runhybrid.log,True,,,22.804889854,,18,18,3,9,5,8,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:26.38,0,0,10472,32256,5.50,0,24516,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:47.59,2306,,True,False,True,,7.10494,1.77624,0:00.75,5880,,True,False,True,,2.78639,0.696599,0:41.04,True
1579e56,14c6398,2019-07-22 16:21:21,GEMM_9,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_9/log/runproute.log,../gen/Tst_pirTest/GEMM_9/log/runproute.sh,../gen/Tst_pirTest/GEMM_9/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_9/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_9/log/,../gen/Tst_pirTest/GEMM_9/log/gentst.log,../gen/Tst_pirTest/GEMM_9/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_9/log/maketst.log,../gen/Tst_pirTest/GEMM_9/log/runp2p.log,../gen/Tst_pirTest/GEMM_9/log/runhybrid.log,True,,,17.14610517,,18,18,3,9,6,14,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:59.26,0,0,109227,272896,6.00,0,158596,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:46.09,8851,,True,False,True,,7.40436,1.85109,0:02.25,27493,,True,False,True,,2.38373,0.595934,4:07.73,True
1579e56,14c6398,2019-07-22 16:21:21,Kmeans_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_0/log/runproute.log,../gen/Tst_pirTest/Kmeans_0/log/runproute.sh,../gen/Tst_pirTest/Kmeans_0/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_0/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_0/log/,../gen/Tst_pirTest/Kmeans_0/log/gentst.log,../gen/Tst_pirTest/Kmeans_0/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_0/log/maketst.log,../gen/Tst_pirTest/Kmeans_0/log/runp2p.log,../gen/Tst_pirTest/Kmeans_0/log/runhybrid.log,True,,,23.99791047,,18,18,3,4,12,12,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,4:03.34,0,0,13000496,66002560,5.50,0,39001388,0.0000,0.0000,0.0000,11,-nan,0.0000,,1:07.24,145184,,True,False,True,,1.01565,0.11285,0:48.08,369930,,True,False,True,,0.398605,0.0442895,54:04.21,True
1579e56,14c6398,2019-07-22 16:21:21,Kmeans_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_1/log/runproute.log,../gen/Tst_pirTest/Kmeans_1/log/runproute.sh,../gen/Tst_pirTest/Kmeans_1/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_1/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_1/log/,../gen/Tst_pirTest/Kmeans_1/log/gentst.log,../gen/Tst_pirTest/Kmeans_1/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_1/log/maketst.log,../gen/Tst_pirTest/Kmeans_1/log/runp2p.log,../gen/Tst_pirTest/Kmeans_1/log/runhybrid.log,True,,,20.440387226,,18,18,3,3,11,14,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,4:05.19,19,0,75033288,10000000,5.00,1,39016752,0.0000,0.0000,0.0000,10,100.00,0.0000,,1:00.89,2160529,,True,False,True,,0.06825,0.00758333,10:29.72,5395057,,True,False,True,,0.0273317,0.00303685,4:35:44,True
1579e56,14c6398,2019-07-22 16:21:21,Kmeans_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_2/log/runproute.log,../gen/Tst_pirTest/Kmeans_2/log/runproute.sh,../gen/Tst_pirTest/Kmeans_2/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_2/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_2/log/,../gen/Tst_pirTest/Kmeans_2/log/gentst.log,../gen/Tst_pirTest/Kmeans_2/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_2/log/maketst.log,../gen/Tst_pirTest/Kmeans_2/log/runp2p.log,../gen/Tst_pirTest/Kmeans_2/log/runhybrid.log,True,,,27.128752112,,18,18,3,4,17,24,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,6:27.16,20,0,47000400,139002560,5.50,1,75001424,0.0000,0.0000,0.0000,11,100.00,0.0000,,1:32.54,74596,,True,False,True,,1.97673,0.219636,0:41.81,189966,,True,False,True,,0.776897,0.086247,32:04.05,True
1579e56,14c6398,2019-07-22 16:21:21,Kmeans_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_3/log/runproute.log,../gen/Tst_pirTest/Kmeans_3/log/runproute.sh,../gen/Tst_pirTest/Kmeans_3/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_3/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_3/log/,../gen/Tst_pirTest/Kmeans_3/log/gentst.log,../gen/Tst_pirTest/Kmeans_3/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_3/log/maketst.log,../gen/Tst_pirTest/Kmeans_3/log/runp2p.log,../gen/Tst_pirTest/Kmeans_3/log/runhybrid.log,True,,,24.387370816,,18,18,3,10,13,20,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,6:57.76,0,0,42003216,167009216,7.00,0,64004736,0.0000,0.0000,0.0000,14,-nan,0.0000,,1:25.57,145520,,True,False,True,,1.0133,0.112589,1:09.06,370381,,True,False,True,,0.39812,0.0442355,47:37.99,True
1579e56,14c6398,2019-07-22 16:21:21,Kmeans_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_4/log/runproute.log,../gen/Tst_pirTest/Kmeans_4/log/runproute.sh,../gen/Tst_pirTest/Kmeans_4/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_4/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_4/log/,../gen/Tst_pirTest/Kmeans_4/log/gentst.log,../gen/Tst_pirTest/Kmeans_4/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_4/log/maketst.log,../gen/Tst_pirTest/Kmeans_4/log/runp2p.log,../gen/Tst_pirTest/Kmeans_4/log/runhybrid.log,True,,,29.061595839,,18,18,3,4,15,40,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,9:08.22,10,0,42007824,189017408,5.50,1,79010888,0.0000,0.0000,0.0000,11,100.00,0.0000,,1:55.54,184012,,True,False,True,,0.801339,0.0890377,2:01.19,762471,,True,False,True,,0.193392,0.021488,1:39:36,True
1579e56,14c6398,2019-07-22 16:21:21,Kmeans_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_5/log/runproute.log,../gen/Tst_pirTest/Kmeans_5/log/runproute.sh,../gen/Tst_pirTest/Kmeans_5/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_5/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_5/log/,../gen/Tst_pirTest/Kmeans_5/log/gentst.log,../gen/Tst_pirTest/Kmeans_5/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_5/log/maketst.log,../gen/Tst_pirTest/Kmeans_5/log/runp2p.log,../gen/Tst_pirTest/Kmeans_5/log/runhybrid.log,True,,,42.062405081,,18,18,3,16,18,33,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,14:21.99,26,0,103002816,220009984,8.50,1,112004784,0.0000,0.0000,0.0000,17,100.00,0.0000,,2:10.62,74759,,True,False,True,,1.97242,0.219158,1:09.59,190513,,True,False,True,,0.788776,0.0859994,35:57.29,True
1579e56,14c6398,2019-07-22 16:21:21,Kmeans_6,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_6/log/runproute.log,../gen/Tst_pirTest/Kmeans_6/log/runproute.sh,../gen/Tst_pirTest/Kmeans_6/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_6/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_6/log/,../gen/Tst_pirTest/Kmeans_6/log/gentst.log,../gen/Tst_pirTest/Kmeans_6/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_6/log/maketst.log,../gen/Tst_pirTest/Kmeans_6/log/runp2p.log,../gen/Tst_pirTest/Kmeans_6/log/runhybrid.log,True,,,36.309734621,,18,18,3,10,15,38,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,9:00.92,0,0,46010560,202022016,7.00,0,81010896,0.0000,0.0000,0.0000,14,-nan,0.0000,,2:08.17,145347,,True,False,True,,1.01451,0.112723,1:24.99,370376,,True,False,True,,0.398125,0.0442361,48:59.37,True
1579e56,14c6398,2019-07-22 16:21:21,Kmeans_7,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_7/log/runproute.log,../gen/Tst_pirTest/Kmeans_7/log/runproute.sh,../gen/Tst_pirTest/Kmeans_7/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_7/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_7/log/,../gen/Tst_pirTest/Kmeans_7/log/gentst.log,../gen/Tst_pirTest/Kmeans_7/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_7/log/maketst.log,../gen/Tst_pirTest/Kmeans_7/log/runp2p.log,../gen/Tst_pirTest/Kmeans_7/log/runhybrid.log,True,,,44.101446965,,18,18,3,4,20,53,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,15:25.57,13,0,101011712,335023296,6.50,1,118009904,0.0000,0.0000,0.0000,13,100.00,0.0000,,2:42.98,94099,,True,False,True,,1.56703,0.174114,1:36.72,452767,,True,False,True,,0.325819,0.0361864,1:12:46,True
1579e56,14c6398,2019-07-22 16:21:21,Kmeans_8,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_8/log/runproute.log,../gen/Tst_pirTest/Kmeans_8/log/runproute.sh,../gen/Tst_pirTest/Kmeans_8/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_8/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_8/log/,../gen/Tst_pirTest/Kmeans_8/log/gentst.log,../gen/Tst_pirTest/Kmeans_8/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_8/log/maketst.log,../gen/Tst_pirTest/Kmeans_8/log/runp2p.log,../gen/Tst_pirTest/Kmeans_8/log/runhybrid.log,True,,,53.119798951,,18,18,3,16,20,51,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,14:01.66,0,0,112011744,301026112,8.50,0,130010688,0.0000,0.0000,0.0000,17,-nan,0.0000,,3:12.60,74562,,True,False,True,,1.97763,0.219737,1:53.41,185950,,True,False,True,,0.809852,0.0881097,30:01.61,True
1579e56,14c6398,2019-07-22 16:21:21,LUTTest_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LUTTest_0/log/runproute.log,../gen/Tst_pirTest/LUTTest_0/log/runproute.sh,../gen/Tst_pirTest/LUTTest_0/plastisim/summary.csv,../gen/Tst_pirTest/LUTTest_0/pir/AccelMain.scala,../gen/Tst_pirTest/LUTTest_0/log/,../gen/Tst_pirTest/LUTTest_0/log/gentst.log,../gen/Tst_pirTest/LUTTest_0/pir/out/resource.csv,../gen/Tst_pirTest/LUTTest_0/log/maketst.log,../gen/Tst_pirTest/LUTTest_0/log/runp2p.log,../gen/Tst_pirTest/LUTTest_0/log/runhybrid.log,True,,,7.125721425,,18,18,0,1,2,1,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,0:58.71,0,0,13,16,4.50,0,21,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:24.45,53,,True,False,True,,0.0,0.0,0:00.21,132,,True,False,True,,0.0,0.0,0:01.01,True
1579e56,14c6398,2019-07-22 16:21:21,LUTTest_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LUTTest_1/log/runproute.log,../gen/Tst_pirTest/LUTTest_1/log/runproute.sh,../gen/Tst_pirTest/LUTTest_1/plastisim/summary.csv,../gen/Tst_pirTest/LUTTest_1/pir/AccelMain.scala,../gen/Tst_pirTest/LUTTest_1/log/,../gen/Tst_pirTest/LUTTest_1/log/gentst.log,../gen/Tst_pirTest/LUTTest_1/pir/out/resource.csv,../gen/Tst_pirTest/LUTTest_1/log/maketst.log,../gen/Tst_pirTest/LUTTest_1/log/runp2p.log,../gen/Tst_pirTest/LUTTest_1/log/runhybrid.log,True,,,5.945309373,,18,18,0,0,2,2,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,0:49.69,0,0,264,0,1.00,0,261,0.0000,0.0000,0.0000,2,-nan,0.0000,,0:23.53,158,,True,False,True,,0.0,0.0,0:00.17,383,,True,False,True,,0.0,0.0,0:03.58,True
1579e56,14c6398,2019-07-22 16:21:21,LUTTest_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/LUTTest_2/log/runproute.log,../gen/Tst_pirTest/LUTTest_2/log/runproute.sh,../gen/Tst_pirTest/LUTTest_2/plastisim/summary.csv,../gen/Tst_pirTest/LUTTest_2/pir/AccelMain.scala,../gen/Tst_pirTest/LUTTest_2/log/,../gen/Tst_pirTest/LUTTest_2/log/gentst.log,../gen/Tst_pirTest/LUTTest_2/pir/out/resource.csv,../gen/Tst_pirTest/LUTTest_2/log/maketst.log,../gen/Tst_pirTest/LUTTest_2/log/runp2p.log,../gen/Tst_pirTest/LUTTest_2/log/runhybrid.log,True,,,9.211062052,,18,18,0,0,2,3,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,0:48.78,0,0,10,256,1.00,0,261,0.0000,0.0000,0.0000,2,-nan,0.0000,,0:26.63,101,,True,False,True,,0.0,0.0,0:00.18,240,,True,False,True,,0.0,0.0,0:02.26,True
