argout,psim-q,runp2p_deadlock,retime-local,split-thread,constprop,VPMU-split,OPS-All,PCU_Total,DAG,mapping,simfreq,succeeded,runp2p_rbw,retime-glob,open,VMC-split,genpir_err,algo,link-prop,mergeTime_ms,PMU_Total,vec,runproute_time,VDAG-split,VPCU-split,pracc,runp2p_pass,pattern,reserve-pmu,MC,OPS-Prog FU,VDAG-alloc,dupra,split,debug,save,pmu-stage,OPS-FU,VBB-alloc,maketst_time,debug-print,gentst_time,psim,proute-q,VAFG-split,mdone,spatial_sha,split-algo,genpir,split-forward,vlink,merge,nn,flit-width,notFit,PCU,PMU,dag,OPS-Other,runhybrid_cycle,vfifo,run-proute,maketst_err,fifo-depth,avgActive,gentst_err,runhybrid_time,VPMU,rtelm,DAG_Total,arch,fast,memelm,VBB-split,share-adctx,waveform,reserve-dag,runhybrid_pass,VAFG-alloc,codegen,MC_Total,pirArgs,runp2p_complete,module,igraph,ag-dce,app,sr,runhybrid_wbw,stat,pmu-sram-size,rundot,routing-cost,vc,runp2p_dram_power,net,dot,time-out,argin,runhybrid_dram_power,runproute_err,pcu-stage,runhybrid_deadlock,runhybrid_success,run-psim,proute-opts,runhybrid_err,load,run-tst,backend,VBB,scheduled,trace,start-id,simulate,reserve-pcu,rtanal,verbose,dag-stage,merge-forward,VDAG,merge-algo,runp2p_err,pir_sha,tungsten,proute-algo,topo,time,OPS-Fix,row,lrange,name,mem-tech,VPMU-alloc,word,bcread,col,dedicated-dag,clock,prtime,rtelm-unsafe,runp2p_time,vcLimit,runhybrid_complete,runp2p_wbw,proute-seed,maxActive,retime-exout,VAFG,tokenout,runhybrid_rbw,runp2p_cycle,VPCU,VMC-alloc,VPCU-alloc,VMC,routing-algo,vdot,freq,project,runp2p_success,slink,retime-buffer-only,OPS-Flt
4,1,False,False,1,True,14,,200,0,True,0.28kHz,True,0.908094,False,False,10,,route_min_directed_valient,db,,200,16,,0,28,True,True,checkerboard,0,10,,0,False,True,True,True,6,,,2:10.05,True,126.110120354,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,28,14,True,,,4,False,,16,23.3126258723601,,,14,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,GEMM_14,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,14,32,True,20,False,1000000000,,False,0:33.05,4,False,0.440288,0,88.05761582285284,False,1,5,,9303,28,10,28,10,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,9,,200,0,True,0.27kHz,True,1.8617,False,False,7,,route_min_directed_valient,db,,200,16,,0,52,True,True,checkerboard,0,7,,0,False,True,True,True,6,,,1:32.35,True,106.791859896,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,52,9,True,,,4,False,,16,25.07073874083106,,,9,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,GEMM_15,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,9,32,True,20,False,1000000000,,False,0:21.55,4,False,0.713465,0,71.34645532137259,False,1,5,,5741,52,7,30,7,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,28,,200,0,True,0.15kHz,True,1.65562,False,False,20,,route_min_directed_valient,db,,200,16,,0,56,True,True,checkerboard,0,20,,0,False,True,True,True,6,,,3:40.29,True,265.182052571,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,56,28,True,,,4,False,,16,22.124379258574894,,,28,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,GEMM_16,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,28,32,True,20,False,1000000000,,False,0:33.82,4,False,0.827809,0,82.78092158447858,False,1,5,,4948,56,20,56,20,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,11,,200,30,True,0.12kHz,True,22.8588,False,False,7,,route_min_directed_valient,db,,200,16,,0,57,True,True,checkerboard,0,7,,0,False,True,True,True,6,,,1:58.79,True,153.18159151,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,27,11,True,,,4,False,,16,35.13247316064218,,,11,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,GEMM_17,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,9,32,True,20,False,1000000000,,False,0:24.00,4,False,5.91694,0,73.96171903214157,False,1,5,,2769,57,7,30,7,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,28,,200,40,True,0.07kHz,True,12.82,False,False,20,,route_min_directed_valient,db,,200,16,,0,84,True,True,checkerboard,0,20,,0,False,True,True,True,6,,,3:19.61,True,347.20238792,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,44,28,True,,,4,False,,16,26.85646820945338,,,28,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,GEMM_18,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,28,32,True,20,False,1000000000,,False,0:35.55,4,False,6.41002,0,80.12519561815337,False,1,5,,2556,84,20,56,20,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,7,,200,15,True,0.27kHz,True,5.69272,False,False,5,,route_min_directed_valient,db,,200,16,,0,31,True,True,checkerboard,0,5,,0,False,True,True,True,6,,,1:07.57,True,113.454593565,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,16,7,True,,,4,False,,16,27.109001807692334,,,7,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,GEMM_19,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,7,32,True,20,False,1000000000,,False,2:51.53,4,False,1.42318,0,97.84360138113749,False,1,5,,46049,31,5,19,5,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,6,,200,9,True,0.5kHz,True,3.93616,False,False,3,,route_min_directed_valient,db,,200,16,,0,19,True,True,checkerboard,0,3,,0,False,True,True,True,6,,,0:52.25,True,92.564009553,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,10,6,True,,,4,False,,16,26.60927371894718,,,6,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,GEMM_2,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,5,32,True,20,False,1000000000,,False,2:13.25,4,False,0.984039,0,98.40387993813721,False,1,5,,66599,19,3,11,3,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,9,,200,30,True,0.3kHz,True,15.8156,False,False,5,,route_min_directed_valient,db,,200,16,,0,65,True,True,checkerboard,0,5,,0,False,True,True,True,6,,,2:36.30,True,300.435227543,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,35,9,True,,,4,False,,16,38.30542268189327,,,9,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,GEMM_20,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,7,32,True,20,False,1000000000,,False,0:55.90,4,False,3.95391,0,93.4419306184012,False,1,5,,16575,65,5,31,5,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,27,,200,40,True,0.04kHz,True,21.1976,False,False,15,,route_min_directed_valient,db,,200,16,,0,204,True,True,checkerboard,0,15,,0,False,True,True,True,6,,,7:00.31,True,1357.26484615,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,164,27,True,,,4,False,,16,34.62957861916873,,,27,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,GEMM_21,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,21,32,True,20,False,1000000000,,False,4:12.23,4,False,7.06588,0,83.49326145552561,False,1,5,,9275,204,15,95,15,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,21,,200,36,True,0.11kHz,True,5.74827,False,False,15,,route_min_directed_valient,db,,200,16,,0,69,True,True,checkerboard,0,15,,0,False,True,True,True,6,,,3:30.64,True,391.798506213,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,33,21,True,,,4,False,,16,27.185926084994225,,,21,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,GEMM_22,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,21,32,True,20,False,1000000000,,False,5:15.45,4,False,1.91609,0,95.80446159693594,False,1,5,,34203,69,15,46,15,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,5,,200,11,True,0.76kHz,True,1.759,False,False,3,,route_min_directed_valient,db,,200,16,,0,35,True,True,checkerboard,0,3,,0,False,True,True,True,6,,,1:13.66,True,113.92197711,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,24,5,True,,,4,False,,16,27.717549678396484,,,5,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,GEMM_23,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,5,32,True,20,False,1000000000,,False,3:16.23,4,False,0.43975,0,98.25672683352346,False,1,5,,149030,35,3,15,3,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,15,,200,33,True,0.13kHz,True,2.59295,False,False,9,,route_min_directed_valient,db,,200,16,,0,106,True,True,checkerboard,0,9,,0,False,True,True,True,6,,,3:55.31,True,515.929805684,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,73,15,True,,,4,False,,16,27.90340210191509,,,15,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,GEMM_24,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,15,32,True,20,False,1000000000,,False,9:48.80,4,False,0.864317,0,96.56045579236125,False,1,5,,75824,106,9,45,9,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,7,,200,12,True,0.6kHz,True,3.89122,False,False,5,,route_min_directed_valient,db,,200,16,,0,21,True,True,checkerboard,0,5,,0,False,True,True,True,6,,,0:56.82,True,48.718355635,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,9,7,True,,,4,False,,16,27.569878669500305,,,7,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,GEMM_3,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,7,32,True,20,False,1000000000,,False,1:51.88,4,False,0.972806,0,97.28060800380003,False,1,5,,67368,21,5,14,5,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,6,,200,11,True,0.81kHz,True,3.92961,False,False,4,,route_min_directed_valient,db,,200,16,,0,21,True,True,checkerboard,0,4,,0,False,True,True,True,6,,,0:41.67,True,70.440990122,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,10,6,True,,,4,False,,16,24.914324919571506,,,6,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,GEMM_4,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,6,32,True,20,False,1000000000,,False,1:22.11,4,False,0.982401,0,98.2401439064608,False,1,5,,66710,21,4,13,4,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,11,,200,30,True,0.15kHz,True,14.353,False,False,7,,route_min_directed_valient,db,,200,16,,0,57,True,True,checkerboard,0,7,,0,False,True,True,True,6,,,1:17.87,True,278.403110452,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,27,11,True,,,4,False,,16,35.882710150121454,,,11,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,GEMM_6,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,9,32,True,20,False,1000000000,,False,2:00.70,4,False,3.58826,0,89.70652650021901,False,1,5,,18264,57,7,30,7,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,5,,200,0,True,0.74kHz,True,0.779085,False,False,3,,route_min_directed_valient,db,,200,16,,0,18,True,True,checkerboard,0,3,,0,False,True,True,True,6,,,1:00.37,True,55.949659691,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,18,5,True,,,4,False,,16,24.088930469821094,,,5,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,GEMM_7,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,5,32,True,20,False,1000000000,,False,0:23.29,4,False,0.237436,0,94.97420439394817,False,1,5,,17251,18,3,11,3,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,5,,200,9,True,0.53kHz,True,5.99732,False,False,3,,route_min_directed_valient,db,,200,16,,0,19,True,True,checkerboard,0,3,,0,False,True,True,True,6,,,0:57.04,True,66.904056745,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,10,5,True,,,4,False,,16,30.210719420893447,,,5,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,GEMM_8,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,5,32,True,20,False,1000000000,,False,0:04.23,4,False,1.82776,0,91.38777331548415,False,1,5,,2241,19,3,11,3,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,6,,200,9,True,0.34kHz,True,7.61692,False,False,3,,route_min_directed_valient,db,,200,16,,0,19,True,True,checkerboard,0,3,,0,False,True,True,True,6,,,1:34.21,True,111.627424459,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,10,6,True,,,4,False,,16,30.23985047296464,,,6,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,GEMM_9,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,5,32,True,20,False,1000000000,,False,0:25.63,4,False,1.90423,0,95.21152952115295,False,1,5,,8604,19,3,11,3,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,2,,200,0,True,0.03kHz,True,0.0,False,False,2,,route_min_directed_valient,db,,200,16,,0,7,True,True,checkerboard,0,2,,0,False,True,True,True,6,,,0:34.90,True,29.229416128,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,7,2,True,,,4,False,,16,15.25974025974026,,,2,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,IfTest_0,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,2,32,True,20,False,1000000000,,False,0:03.42,4,False,2.90909,0,36.36363636363637,False,1,5,,88,7,2,7,2,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,2,,200,9,True,0.14kHz,True,3.18861,False,False,1,,route_min_directed_valient,db,,200,16,,0,9,True,True,checkerboard,0,1,,0,False,True,True,True,6,,,0:37.44,True,30.011187473,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,2,2,True,,,4,False,,16,16.152629497825227,,,2,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,InitSort_0,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,2,32,True,20,False,1000000000,,False,0:04.11,4,False,3.64413,0,91.1032028469751,False,1,5,,562,9,1,10,1,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,2,,200,5,True,0.09kHz,True,0.0,False,False,1,,route_min_directed_valient,db,,200,16,,0,7,True,True,checkerboard,0,1,,0,False,True,True,True,6,,,0:13.69,True,13.674452659,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,4,2,True,,,4,False,,16,22.12806026365348,,,2,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,InitSort_1,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,2,32,True,20,False,1000000000,,False,0:01.32,4,False,2.16949,0,54.23728813559322,False,1,5,,118,7,1,9,1,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,4,,200,10,True,0.04kHz,True,0.0,False,False,2,,route_min_directed_valient,db,,200,16,,0,14,True,True,checkerboard,0,2,,0,False,True,True,True,6,,,0:46.92,True,26.897899541,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,8,4,True,,,4,False,,16,25.310307609282248,,,4,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,InitSort_2,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,4,32,True,20,False,1000000000,,False,0:03.00,4,False,4.69725,0,58.71559633027523,False,1,5,,109,14,2,18,2,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,6,,200,19,True,0.05kHz,True,0.0,False,False,3,,route_min_directed_valient,db,,200,16,,0,29,True,True,checkerboard,0,3,,0,False,True,True,True,6,,,1:08.43,True,66.163535656,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,12,6,True,,,4,False,,16,22.492881999367288,,,6,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,InitSort_3,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,6,32,True,20,False,1000000000,,False,0:02.03,4,False,4.69725,0,58.71559633027523,False,1,5,,109,29,3,27,3,dor,True,1000000000.0,pirTest,True,4,False,
4,1,False,False,1,True,4,,200,7,True,0.05kHz,True,0.0,False,False,1,,route_min_directed_valient,db,,200,16,,0,11,True,True,checkerboard,0,1,,0,False,True,True,True,6,,,0:23.13,True,17.328165406,False,4,1,True,0b828f44,dfs,True,False,2,False,False,512,,8,4,True,,,4,False,,16,30.501792114695338,,,4,True,40,MyDesign,True,False,,False,True,0,,1,True,40,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",True,False,False,True,InitSort_4,True,,True,65536,True,H-hop,4,,hybrid,True,100,6,,,6,False,False,False,-i100 -p100 -t1 -d100,,False,False,Tst,,False,False,0,False,0,True,False,6,False,0,bfs,,0907bc77,True,route_min_directed_valient,mesh,2020-03-26 18:29:56 -0700,,20,True,AccelMain,DDR4,4,32,True,20,False,1000000000,,False,0:04.11,4,False,2.75269,0,68.81720430107526,False,1,5,,186,11,1,13,1,dor,True,1000000000.0,pirTest,True,4,False,
