spatial_sha,pir_sha,time,app,project,backend,freq,runproute,proutesh,prouteSummary,AccelMain,logpath,gentst,maketst,runp2p,runhybrid,genpir,genpir_err,gentst_err,gentst_time,gentst_notFit,gentst_MC,gentst_DAG,gentst_PMU,gentst_PCU,gentst_row,gentst_col,proutesh_algo,proutesh_pattern,proutesh_slink,proutesh_vlink,proutesh_prtime,proutesh_vcLimit,runproute_err,runproute_time,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,maketst_err,maketst_time,runp2p_cycle,runp2p_err,runp2p_pass,runp2p_deadlock,runp2p_complete,runp2p_dram_power,runp2p_rbw,runp2p_wbw,runp2p_time,runhybrid_cycle,runhybrid_err,runhybrid_pass,runhybrid_deadlock,runhybrid_complete,runhybrid_dram_power,runhybrid_rbw,runhybrid_wbw,runhybrid_time,succeeded
61638b6a,85133dee,2019-07-17 03:24:15,StreamInfSVM_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfSVM_4/log/runproute.log,../gen/Tst_pirTest/StreamInfSVM_4/log/runproute.sh,../gen/Tst_pirTest/StreamInfSVM_4/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfSVM_4/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfSVM_4/log/,../gen/Tst_pirTest/StreamInfSVM_4/log/gentst.log,../gen/Tst_pirTest/StreamInfSVM_4/log/maketst.log,../gen/Tst_pirTest/StreamInfSVM_4/log/runp2p.log,../gen/Tst_pirTest/StreamInfSVM_4/log/runhybrid.log,True,,,19.848680606,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,0:44.02,1889,,True,False,True,,0.0,0.0,0:00.58,,,,False,False,,,,,True
61638b6a,85133dee,2019-07-17 03:24:15,StreamInfSVM_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfSVM_5/log/runproute.log,../gen/Tst_pirTest/StreamInfSVM_5/log/runproute.sh,../gen/Tst_pirTest/StreamInfSVM_5/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfSVM_5/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfSVM_5/log/,../gen/Tst_pirTest/StreamInfSVM_5/log/gentst.log,../gen/Tst_pirTest/StreamInfSVM_5/log/maketst.log,../gen/Tst_pirTest/StreamInfSVM_5/log/runp2p.log,../gen/Tst_pirTest/StreamInfSVM_5/log/runhybrid.log,True,,,26.216440236,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,0:39.33,981,,True,False,True,,0.0,0.0,0:00.56,,,,False,False,,,,,True
61638b6a,85133dee,2019-07-17 03:24:15,StreamSumFields_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamSumFields_0/log/runproute.log,../gen/Tst_pirTest/StreamSumFields_0/log/runproute.sh,../gen/Tst_pirTest/StreamSumFields_0/plastisim/summary.csv,../gen/Tst_pirTest/StreamSumFields_0/pir/AccelMain.scala,../gen/Tst_pirTest/StreamSumFields_0/log/,../gen/Tst_pirTest/StreamSumFields_0/log/gentst.log,../gen/Tst_pirTest/StreamSumFields_0/log/maketst.log,../gen/Tst_pirTest/StreamSumFields_0/log/runp2p.log,../gen/Tst_pirTest/StreamSumFields_0/log/runhybrid.log,True,,,13.714793011,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,0:35.86,177,,True,False,True,,0.0,0.0,0:00.28,,,,False,False,,,,,True
61638b6a,85133dee,2019-07-17 03:24:15,StreamSumFields_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamSumFields_1/log/runproute.log,../gen/Tst_pirTest/StreamSumFields_1/log/runproute.sh,../gen/Tst_pirTest/StreamSumFields_1/plastisim/summary.csv,../gen/Tst_pirTest/StreamSumFields_1/pir/AccelMain.scala,../gen/Tst_pirTest/StreamSumFields_1/log/,../gen/Tst_pirTest/StreamSumFields_1/log/gentst.log,../gen/Tst_pirTest/StreamSumFields_1/log/maketst.log,../gen/Tst_pirTest/StreamSumFields_1/log/runp2p.log,../gen/Tst_pirTest/StreamSumFields_1/log/runhybrid.log,True,,,17.375788674,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,0:37.01,298,,True,False,True,,0.0,0.0,0:00.35,,,,False,False,,,,,True
61638b6a,85133dee,2019-07-17 03:24:15,StreamTrainLogReg_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamTrainLogReg_0/log/runproute.log,../gen/Tst_pirTest/StreamTrainLogReg_0/log/runproute.sh,../gen/Tst_pirTest/StreamTrainLogReg_0/plastisim/summary.csv,../gen/Tst_pirTest/StreamTrainLogReg_0/pir/AccelMain.scala,../gen/Tst_pirTest/StreamTrainLogReg_0/log/,../gen/Tst_pirTest/StreamTrainLogReg_0/log/gentst.log,../gen/Tst_pirTest/StreamTrainLogReg_0/log/maketst.log,../gen/Tst_pirTest/StreamTrainLogReg_0/log/runp2p.log,../gen/Tst_pirTest/StreamTrainLogReg_0/log/runhybrid.log,True,,,22.038111099,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,0:57.58,2609,,True,False,True,,0.392488,0.392488,0:00.67,,,,False,False,,,,,True
61638b6a,85133dee,2019-07-17 03:24:15,StreamTrainLogReg_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamTrainLogReg_1/log/runproute.log,../gen/Tst_pirTest/StreamTrainLogReg_1/log/runproute.sh,../gen/Tst_pirTest/StreamTrainLogReg_1/plastisim/summary.csv,../gen/Tst_pirTest/StreamTrainLogReg_1/pir/AccelMain.scala,../gen/Tst_pirTest/StreamTrainLogReg_1/log/,../gen/Tst_pirTest/StreamTrainLogReg_1/log/gentst.log,../gen/Tst_pirTest/StreamTrainLogReg_1/log/maketst.log,../gen/Tst_pirTest/StreamTrainLogReg_1/log/runp2p.log,../gen/Tst_pirTest/StreamTrainLogReg_1/log/runhybrid.log,True,,,41.383319648,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,1:01.07,2833,,True,False,True,,0.361454,0.361454,0:01.50,,,,False,False,,,,,True
61638b6a,85133dee,2019-07-17 03:24:15,StreamTrainLogReg_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamTrainLogReg_2/log/runproute.log,../gen/Tst_pirTest/StreamTrainLogReg_2/log/runproute.sh,../gen/Tst_pirTest/StreamTrainLogReg_2/plastisim/summary.csv,../gen/Tst_pirTest/StreamTrainLogReg_2/pir/AccelMain.scala,../gen/Tst_pirTest/StreamTrainLogReg_2/log/,../gen/Tst_pirTest/StreamTrainLogReg_2/log/gentst.log,../gen/Tst_pirTest/StreamTrainLogReg_2/log/maketst.log,../gen/Tst_pirTest/StreamTrainLogReg_2/log/runp2p.log,../gen/Tst_pirTest/StreamTrainLogReg_2/log/runhybrid.log,True,,,32.26967768,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,1:04.92,2864,,True,False,True,,0.357542,0.357542,0:00.95,,,,False,False,,,,,True
61638b6a,85133dee,2019-07-17 03:24:15,StreamTrainLogReg_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamTrainLogReg_3/log/runproute.log,../gen/Tst_pirTest/StreamTrainLogReg_3/log/runproute.sh,../gen/Tst_pirTest/StreamTrainLogReg_3/plastisim/summary.csv,../gen/Tst_pirTest/StreamTrainLogReg_3/pir/AccelMain.scala,../gen/Tst_pirTest/StreamTrainLogReg_3/log/,../gen/Tst_pirTest/StreamTrainLogReg_3/log/gentst.log,../gen/Tst_pirTest/StreamTrainLogReg_3/log/maketst.log,../gen/Tst_pirTest/StreamTrainLogReg_3/log/runp2p.log,../gen/Tst_pirTest/StreamTrainLogReg_3/log/runhybrid.log,True,,,44.003791105,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,1:09.91,3089,,True,False,True,,0.331499,0.331499,0:01.37,,,,False,False,,,,,True
61638b6a,85133dee,2019-07-17 03:24:15,StreamTrainLogReg_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamTrainLogReg_4/log/runproute.log,../gen/Tst_pirTest/StreamTrainLogReg_4/log/runproute.sh,../gen/Tst_pirTest/StreamTrainLogReg_4/plastisim/summary.csv,../gen/Tst_pirTest/StreamTrainLogReg_4/pir/AccelMain.scala,../gen/Tst_pirTest/StreamTrainLogReg_4/log/,../gen/Tst_pirTest/StreamTrainLogReg_4/log/gentst.log,../gen/Tst_pirTest/StreamTrainLogReg_4/log/maketst.log,../gen/Tst_pirTest/StreamTrainLogReg_4/log/runp2p.log,../gen/Tst_pirTest/StreamTrainLogReg_4/log/runhybrid.log,True,,,70.604306345,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,1:34.06,3124,,True,False,True,,0.327785,0.327785,0:01.64,,,,False,False,,,,,True
61638b6a,85133dee,2019-07-17 03:24:15,StreamTrainLogReg_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamTrainLogReg_5/log/runproute.log,../gen/Tst_pirTest/StreamTrainLogReg_5/log/runproute.sh,../gen/Tst_pirTest/StreamTrainLogReg_5/plastisim/summary.csv,../gen/Tst_pirTest/StreamTrainLogReg_5/pir/AccelMain.scala,../gen/Tst_pirTest/StreamTrainLogReg_5/log/,../gen/Tst_pirTest/StreamTrainLogReg_5/log/gentst.log,../gen/Tst_pirTest/StreamTrainLogReg_5/log/maketst.log,../gen/Tst_pirTest/StreamTrainLogReg_5/log/runp2p.log,../gen/Tst_pirTest/StreamTrainLogReg_5/log/runhybrid.log,True,,,59.808132546,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,1:20.06,3089,,True,False,True,,0.331499,0.331499,0:01.32,,,,False,False,,,,,True
61638b6a,85133dee,2019-07-17 03:24:15,StreamTrainTest_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamTrainTest_0/log/runproute.log,../gen/Tst_pirTest/StreamTrainTest_0/log/runproute.sh,../gen/Tst_pirTest/StreamTrainTest_0/plastisim/summary.csv,../gen/Tst_pirTest/StreamTrainTest_0/pir/AccelMain.scala,../gen/Tst_pirTest/StreamTrainTest_0/log/,../gen/Tst_pirTest/StreamTrainTest_0/log/gentst.log,../gen/Tst_pirTest/StreamTrainTest_0/log/maketst.log,../gen/Tst_pirTest/StreamTrainTest_0/log/runp2p.log,../gen/Tst_pirTest/StreamTrainTest_0/log/runhybrid.log,True,,,18.04539992,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,0:46.40,2129,,True,False,True,,0.480977,0.480977,0:00.50,,,,False,False,,,,,True
