project,VAFG,VPCU-split,igraph,dag-stage,retime-buffer-only,psim,proute-q,pracc,VPCU,dot,lrange,VAFG-split,PCU,proute-algo,rtanal,PMU,tungsten,open,ag-dce,VPMU-alloc,runp2p_time,simulate,debug,runp2p_deadlock,runhybrid_pass,load,maketst_err,split-algo,save,runp2p_cycle,runhybrid_cycle,arch,split,slink,spatial_sha,VMC,topo,stat,genpir,pcu-stage,runp2p_pass,DAG_Total,VAFG-alloc,runproute_time,row,mdone,runhybrid_err,vlink,notFit,merge,OPS-All,trace,avgActive,tokenout,runp2p_complete,fifo-depth,pmu-stage,VDAG-alloc,VBB-split,DAG,argin,VPMU-split,VDAG-split,runp2p_success,reserve-pcu,runhybrid_success,debug-print,word,VBB,nn,name,pmu-sram-size,VPCU-alloc,verbose,rundot,run-psim,PCU_Total,gentst_err,scheduled,OPS-FU,pattern,OPS-Fix,share-adctx,gentst_time,genpir_err,runp2p_dram_power,VMC-alloc,runhybrid_time,bcread,vc,OPS-Flt,net,module,OPS-Other,sr,col,simfreq,dupra,mergeTime_ms,vcLimit,fast,run-proute,runp2p_err,psim-q,run-tst,proute-opts,vec,MC_Total,flit-width,algo,link-prop,waveform,rtelm,routing-cost,codegen,VMC-split,runhybrid_deadlock,pirArgs,VBB-alloc,VDAG,merge-forward,runhybrid_dram_power,succeeded,routing-algo,maketst_time,MC,merge-algo,app,reserve-dag,proute-seed,start-id,freq,time,argout,dedicated-dag,vdot,clock,constprop,retime-local,pir_sha,reserve-pmu,runproute_err,PMU_Total,runhybrid_complete,time-out,memelm,VPMU,prtime,retime-glob,split-thread,split-forward,mem-tech,OPS-Prog FU,runp2p_wbw,runhybrid_rbw,rtelm-unsafe,backend,retime-exout,vfifo,runhybrid_wbw,maxActive,mapping,runp2p_rbw,dag
pirTest,1,9,False,6,False,False,4,True,9,True,True,1,9,route_min_directed_valient,True,5,True,False,True,5,1:14.07,False,True,False,,False,,dfs,True,279621,,MyDesign,True,4,02cc5bc3,3,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,16.954551513114712,5,True,16,6,0,,0,6,5,0,True,0,False,True,32,,False,AccelMain,65536,9,False,True,False,200,,False,,checkerboard,,False,30.708042593,,,3,,True,4,,hybrid,False,,True,20,3.78kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,3,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,0:27.83,3,bfs,GEMM_1,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,5,,False,1,False,DDR4,,0.0585936,,False,Tst,False,4,,93.74975413148512,True,0.234374,True
pirTest,1,28,False,6,False,False,4,True,28,True,True,1,28,route_min_directed_valient,True,6,True,False,True,6,0:13.19,False,True,False,,False,,dfs,True,32350,,MyDesign,True,4,02cc5bc3,4,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,7.971111423352536,5,True,16,6,0,,0,6,6,0,True,0,False,True,32,,False,AccelMain,65536,17,False,True,False,200,,False,,checkerboard,,False,35.226308383,,,4,,True,4,,hybrid,False,,True,20,2.45kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,4,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,0:25.60,4,bfs,GEMM_10,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,6,,False,1,False,DDR4,,0.126615,,False,Tst,False,4,,25.323029366306027,True,0.371932,True
pirTest,1,30,False,6,False,False,4,True,30,True,True,1,30,route_min_directed_valient,True,9,True,False,True,9,0:05.98,False,True,False,,False,,dfs,True,9821,,MyDesign,True,4,02cc5bc3,7,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,25.2703956374662,5,True,16,6,0,,0,6,9,0,True,0,False,True,32,,False,AccelMain,65536,22,False,True,False,200,,False,,checkerboard,,False,48.041141274,,,7,,True,4,,hybrid,False,,True,20,1.64kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,7,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,0:35.66,7,bfs,GEMM_11,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,9,,False,1,False,DDR4,,0.417065,,False,Tst,False,4,,83.41309438957336,True,0.957947,True
pirTest,1,32,False,6,False,False,4,True,32,True,True,1,32,route_min_directed_valient,True,7,True,False,True,7,0:02.75,False,True,False,,False,,dfs,True,9828,,MyDesign,True,4,02cc5bc3,5,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,26.63653550750325,5,True,16,6,0,,0,6,7,0,True,0,False,True,32,,False,AccelMain,65536,18,False,True,False,200,,False,,checkerboard,,False,62.042151866,,,5,,True,4,,hybrid,False,,True,20,3.57kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,1:56.36,5,bfs,GEMM_12,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,7,,False,1,False,DDR4,,0.416768,,False,Tst,False,4,,83.35368335368335,True,0.989825,True
pirTest,1,36,False,6,False,False,4,True,36,True,True,1,36,route_min_directed_valient,True,20,True,False,True,20,0:10.60,False,True,False,,False,,dfs,True,12613,,MyDesign,True,4,02cc5bc3,12,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,13.521595760242898,5,True,16,6,0,,0,6,20,0,True,0,False,True,32,,False,AccelMain,65536,36,False,True,False,200,,False,,checkerboard,,False,61.131726313,,,12,,True,4,,hybrid,False,,True,20,1.19kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,12,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,1:04.77,12,bfs,GEMM_13,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,20,,False,1,False,DDR4,,0.324744,,False,Tst,False,4,,64.9488622849441,True,0.649489,True
pirTest,1,28,False,6,False,False,4,True,28,True,True,1,28,route_min_directed_valient,True,14,True,False,True,14,0:07.52,False,True,False,,False,,dfs,True,9303,,MyDesign,True,4,02cc5bc3,10,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,23.3126258723601,5,True,16,6,0,,0,6,14,0,True,0,False,True,32,,False,AccelMain,65536,28,False,True,False,200,,False,,checkerboard,,False,56.263224604,,,10,,True,4,,hybrid,False,,True,20,1.24kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,10,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,0:39.16,10,bfs,GEMM_14,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,14,,False,1,False,DDR4,,0.440288,,False,Tst,False,4,,88.05761582285284,True,0.908094,True
pirTest,1,52,False,6,False,False,4,True,52,True,True,1,52,route_min_directed_valient,True,9,True,False,True,9,0:05.21,False,True,False,,False,,dfs,True,5741,,MyDesign,True,4,02cc5bc3,7,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,25.07073874083106,5,True,16,6,0,,0,6,9,0,True,0,False,True,32,,False,AccelMain,65536,30,False,True,False,200,,False,,checkerboard,,False,62.258357281,,,7,,True,4,,hybrid,False,,True,20,1.1kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,7,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,0:52.86,7,bfs,GEMM_15,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,9,,False,1,False,DDR4,,0.713465,,False,Tst,False,4,,71.34645532137259,True,1.63874,True
pirTest,1,56,False,6,False,False,4,True,56,True,True,1,56,route_min_directed_valient,True,28,True,False,True,28,0:19.30,False,True,False,,False,,dfs,True,4948,,MyDesign,True,4,02cc5bc3,20,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,22.124379258574894,5,True,16,6,0,,0,6,28,0,True,0,False,True,32,,False,AccelMain,65536,56,False,True,False,200,,False,,checkerboard,,False,198.787071728,,,20,,True,4,,hybrid,False,,True,20,0.26kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,20,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,4:19.20,20,bfs,GEMM_16,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,28,,False,1,False,DDR4,,0.827809,,False,Tst,False,4,,82.78092158447858,True,1.65562,True
pirTest,1,57,False,6,False,False,4,True,57,True,True,1,27,route_min_directed_valient,True,11,True,False,True,9,0:05.89,False,True,False,,False,,dfs,True,2744,,MyDesign,True,4,02cc5bc3,7,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,35.4525576464352,5,True,16,6,0,,30,6,11,0,True,0,False,True,32,,False,AccelMain,65536,30,False,True,False,200,,False,,checkerboard,,False,140.587446571,,,7,,True,4,,hybrid,False,,True,20,0.47kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,7,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,1:03.25,7,bfs,GEMM_17,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,11,,False,1,False,DDR4,,5.97085,,False,Tst,False,4,,74.63556851311954,True,22.3907,True
pirTest,1,84,False,6,False,False,4,True,84,True,True,1,44,route_min_directed_valient,True,28,True,False,True,28,0:02.13,False,True,False,,False,,dfs,True,2714,,MyDesign,True,4,02cc5bc3,20,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,25.292974481710697,5,True,16,6,0,,40,6,28,0,True,0,False,True,32,,False,AccelMain,65536,56,False,True,False,200,,False,,checkerboard,,False,292.100170706,,,20,,True,4,,hybrid,False,,True,20,1.27kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,20,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,4:35.85,20,bfs,GEMM_18,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,28,,False,1,False,DDR4,,6.03685,,False,Tst,False,4,,75.46057479734709,True,12.0737,True
pirTest,1,31,False,6,False,False,4,True,31,True,True,1,16,route_min_directed_valient,True,7,True,False,True,7,0:11.98,False,True,False,,False,,dfs,True,46085,,MyDesign,True,4,02cc5bc3,5,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,27.087825197839305,5,True,16,6,0,,15,6,7,0,True,0,False,True,32,,False,AccelMain,65536,19,False,True,False,200,,False,,checkerboard,,False,88.747373556,,,5,,True,4,,hybrid,False,,True,20,3.85kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,1:46.96,5,bfs,GEMM_19,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,7,,False,1,False,DDR4,,1.42207,,False,Tst,False,4,,97.76716936096344,True,5.68827,True
pirTest,1,19,False,6,False,False,4,True,19,True,True,1,10,route_min_directed_valient,True,6,True,False,True,5,1:13.43,False,True,False,,False,,dfs,True,66600,,MyDesign,True,4,02cc5bc3,3,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,26.60887418030275,5,True,16,6,0,,9,6,6,0,True,0,False,True,32,,False,AccelMain,65536,11,False,True,False,200,,False,,checkerboard,,False,98.371657207,,,3,,True,4,,hybrid,False,,True,20,0.91kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,3,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,0:38.38,3,bfs,GEMM_2,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,6,,False,1,False,DDR4,,0.984024,,False,Tst,False,4,,98.4024024024024,True,3.9361,True
pirTest,1,65,False,6,False,False,4,True,65,True,True,1,35,route_min_directed_valient,True,9,True,False,True,7,0:26.01,False,True,False,,False,,dfs,True,16604,,MyDesign,True,4,02cc5bc3,5,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,38.2385196911817,5,True,16,6,0,,30,6,9,0,True,0,False,True,32,,False,AccelMain,65536,31,False,True,False,200,,False,,checkerboard,,False,128.765722114,,,5,,True,4,,hybrid,False,,True,20,0.64kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,1:03.44,5,bfs,GEMM_20,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,9,,False,1,False,DDR4,,3.947,,False,Tst,False,4,,93.27872801734522,True,15.788,True
pirTest,1,204,False,6,False,False,4,True,204,True,True,1,164,route_min_directed_valient,True,27,True,False,True,21,0:52.11,False,True,False,,False,,dfs,True,9275,,MyDesign,True,4,02cc5bc3,15,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,34.62957861916873,5,True,16,6,0,,40,6,27,0,True,0,False,True,32,,False,AccelMain,65536,95,False,True,False,200,,False,,checkerboard,,False,1051.500460022,,,15,,True,4,,hybrid,False,,True,20,0.18kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,15,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,2:56.11,15,bfs,GEMM_21,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,27,,False,1,False,DDR4,,7.06588,,False,Tst,False,4,,83.49326145552561,True,21.1976,True
pirTest,1,69,False,6,False,False,4,True,69,True,True,1,33,route_min_directed_valient,True,21,True,False,True,21,3:38.07,False,True,False,,False,,dfs,True,34177,,MyDesign,True,4,02cc5bc3,15,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,27.206607656759154,5,True,16,6,0,,36,6,21,0,True,0,False,True,32,,False,AccelMain,65536,46,False,True,False,200,,False,,checkerboard,,False,366.30311068,,,15,,True,4,,hybrid,False,,True,20,0.16kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,15,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,2:10.89,15,bfs,GEMM_22,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,21,,False,1,False,DDR4,,1.91755,,False,Tst,False,4,,95.87734441290927,True,5.75264,True
pirTest,1,35,False,6,False,False,4,True,35,True,True,1,24,route_min_directed_valient,True,5,True,False,True,5,1:24.97,False,True,False,,False,,dfs,True,149039,,MyDesign,True,4,02cc5bc3,3,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,27.715875902088904,5,True,16,6,0,,11,6,5,0,True,0,False,True,32,,False,AccelMain,65536,15,False,True,False,200,,False,,checkerboard,,False,89.263455813,,,3,,True,4,,hybrid,False,,True,20,1.75kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,3,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,0:40.99,3,bfs,GEMM_23,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,5,,False,1,False,DDR4,,0.439724,,False,Tst,False,4,,98.2507934164883,True,1.7589,True
pirTest,1,106,False,6,False,False,4,True,106,True,True,1,73,route_min_directed_valient,True,15,True,False,True,15,5:16.04,False,True,False,,False,,dfs,True,75823,,MyDesign,True,4,02cc5bc3,9,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,27.90377010901191,5,True,16,6,0,,33,6,15,0,True,0,False,True,32,,False,AccelMain,65536,45,False,True,False,200,,False,,checkerboard,,False,390.706457951,,,9,,True,4,,hybrid,False,,True,20,0.24kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,9,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,2:47.93,9,bfs,GEMM_24,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,15,,False,1,False,DDR4,,0.864329,,False,Tst,False,4,,96.56172929058465,True,2.59299,True
pirTest,1,21,False,6,False,False,4,True,21,True,True,1,9,route_min_directed_valient,True,7,True,False,True,7,1:12.74,False,True,False,,False,,dfs,True,67294,,MyDesign,True,4,02cc5bc3,5,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,27.600195949221273,5,True,16,6,0,,12,6,7,0,True,0,False,True,32,,False,AccelMain,65536,14,False,True,False,200,,False,,checkerboard,,False,97.797827137,,,5,,True,4,,hybrid,False,,True,20,0.93kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,5,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,1:02.90,5,bfs,GEMM_3,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,7,,False,1,False,DDR4,,0.973876,,False,Tst,False,4,,97.38758284542456,True,3.8955,True
pirTest,1,21,False,6,False,False,4,True,21,True,True,1,10,route_min_directed_valient,True,6,True,False,True,6,0:09.20,False,True,False,,False,,dfs,True,66731,,MyDesign,True,4,02cc5bc3,4,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,24.90648447325254,5,True,16,6,0,,11,6,6,0,True,0,False,True,32,,False,AccelMain,65536,13,False,True,False,200,,False,,checkerboard,,False,75.86665526,,,4,,True,4,,hybrid,False,,True,20,7.25kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,4,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,1:54.58,4,bfs,GEMM_4,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,6,,False,1,False,DDR4,,0.982092,,False,Tst,False,4,,98.20922809488843,True,3.92837,True
pirTest,1,57,False,6,False,False,4,True,57,True,True,1,27,route_min_directed_valient,True,11,True,False,True,9,0:18.42,False,True,False,,False,,dfs,True,18323,,MyDesign,True,4,02cc5bc3,7,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,35.76716794093861,5,True,16,6,0,,30,6,11,0,True,0,False,True,32,,False,AccelMain,65536,30,False,True,False,200,,False,,checkerboard,,False,124.085798555,,,7,,True,4,,hybrid,False,,True,20,0.99kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,7,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,3:34.43,7,bfs,GEMM_6,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,11,,False,1,False,DDR4,,3.57671,,False,Tst,False,4,,89.41767177863886,True,14.3068,True
pirTest,1,18,False,6,False,False,4,True,18,True,True,1,18,route_min_directed_valient,True,5,True,False,True,5,0:21.72,False,True,False,,False,,dfs,True,33365,,MyDesign,True,4,02cc5bc3,3,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,12.763045838161062,5,True,16,6,0,,0,6,5,0,True,0,False,True,32,,False,AccelMain,65536,11,False,True,False,200,,False,,checkerboard,,False,63.807837419,,,3,,True,4,,hybrid,False,,True,20,1.54kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,3,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,0:50.76,3,bfs,GEMM_7,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,5,,False,1,False,DDR4,,0.122763,,False,Tst,False,4,,49.1053499175783,True,0.443099,True
pirTest,1,19,False,6,False,False,4,True,19,True,True,1,10,route_min_directed_valient,True,5,True,False,True,5,0:01.94,False,True,False,,False,,dfs,True,2241,,MyDesign,True,4,02cc5bc3,3,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,30.210719420893447,5,True,16,6,0,,9,6,5,0,True,0,False,True,32,,False,AccelMain,65536,11,False,True,False,200,,False,,checkerboard,,False,31.261163256,,,3,,True,4,,hybrid,False,,True,20,1.16kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,3,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,0:18.04,3,bfs,GEMM_8,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,5,,False,1,False,DDR4,,1.82776,,False,Tst,False,4,,91.38777331548415,True,5.99732,True
pirTest,1,19,False,6,False,False,4,True,19,True,True,1,10,route_min_directed_valient,True,6,True,False,True,5,0:20.21,False,True,False,,False,,dfs,True,8574,,MyDesign,True,4,02cc5bc3,3,mesh,True,True,6,True,40,1,,20,True,,2,,False,,False,30.345658207299714,5,True,16,6,0,,9,6,6,0,True,0,False,True,32,,False,AccelMain,65536,11,False,True,False,200,,False,,checkerboard,,False,81.598513432,,,3,,True,4,,hybrid,False,,True,20,0.42kHz,False,,4,True,False,,1,False,-i100 -p100 -t1 -d100,16,40,512,route_min_directed_valient,db,True,True,H-hop,True,3,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,0,False,,True,dor,0:56.77,3,bfs,GEMM_9,0,0,0,1000000000.0,2020-04-01 21:15:33 -0700,4,False,True,1000000000,True,False,a7956b4a,0,,200,False,100,False,6,,False,1,False,DDR4,,1.91089,,False,Tst,False,4,,95.54466993235363,True,7.64357,True
