sha,time,app,project,backend,freq,mappirlog,runpirlog,genpsimlog,gentracelog,runpsimlog,psimsh,runproutelog,proutesh,prouteSummary,AccelMain,logpath,gentst,maketst,runhybrid,genpir,genpir_err,runpir_time,runpir_err,notFit,MC,DAG,PMU,PCU,row,col,p2p,asic,scheduled,fifo_depth,mappir_err,mappir_time,genpsim_err,gentrace_err,psimcycle,lbw,sbw,psim_deadlock,algo,pattern,slink,vlink,prtime,vcLimit,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,gentst_err,gentst_time,maketst_err,maketst_time,runhybrid_cycle,runtst_err,runtst_pass,runhybrid_deadlock,runhybrid_complete,tst_dram_power,tst_rbw,tst_wbw,runtst_time,succeeded
e834b9fc,2019-06-11 12:18:51,GEMM_15,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/GEMM_15/log/mappir.log,../gen/HTst_pirTest/GEMM_15/log/runpir.log,../gen/HTst_pirTest/GEMM_15/log/genpsim.log,../gen/HTst_pirTest/GEMM_15/log/gentrace.log,../gen/HTst_pirTest/GEMM_15/log/runpsim.log,../gen/HTst_pirTest/GEMM_15/log/runpsim.sh,../gen/HTst_pirTest/GEMM_15/log/runproute.log,../gen/HTst_pirTest/GEMM_15/log/runproute.sh,../gen/HTst_pirTest/GEMM_15/plastisim/summary.csv,../gen/HTst_pirTest/GEMM_15/pir/AccelMain.scala,../gen/HTst_pirTest/GEMM_15/log/,../gen/HTst_pirTest/GEMM_15/log/gentst.log,../gen/HTst_pirTest/GEMM_15/log/maketst.log,../gen/HTst_pirTest/GEMM_15/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,12,128000,179948,7.62,1,110920,0.0002,0.0002,0.0002,15,100.00,0.0000,,154.35074006,,1:10.55,,,,False,False,,,,0:00.91,False
e834b9fc,2019-06-11 12:18:51,GEMM_16,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/GEMM_16/log/mappir.log,../gen/HTst_pirTest/GEMM_16/log/runpir.log,../gen/HTst_pirTest/GEMM_16/log/genpsim.log,../gen/HTst_pirTest/GEMM_16/log/gentrace.log,../gen/HTst_pirTest/GEMM_16/log/runpsim.log,../gen/HTst_pirTest/GEMM_16/log/runpsim.sh,../gen/HTst_pirTest/GEMM_16/log/runproute.log,../gen/HTst_pirTest/GEMM_16/log/runproute.sh,../gen/HTst_pirTest/GEMM_16/plastisim/summary.csv,../gen/HTst_pirTest/GEMM_16/pir/AccelMain.scala,../gen/HTst_pirTest/GEMM_16/log/,../gen/HTst_pirTest/GEMM_16/log/gentst.log,../gen/HTst_pirTest/GEMM_16/log/maketst.log,../gen/HTst_pirTest/GEMM_16/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,6293,0,626717,2019.89,5,78680,0.0195,0.0078,0.0078,24,22.78,0.0039,,206.898117385,,1:39.13,,,,False,False,,,,0:00.83,False
e834b9fc,2019-06-11 12:18:51,GEMM_17,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/GEMM_17/log/mappir.log,../gen/HTst_pirTest/GEMM_17/log/runpir.log,../gen/HTst_pirTest/GEMM_17/log/genpsim.log,../gen/HTst_pirTest/GEMM_17/log/gentrace.log,../gen/HTst_pirTest/GEMM_17/log/runpsim.log,../gen/HTst_pirTest/GEMM_17/log/runpsim.sh,../gen/HTst_pirTest/GEMM_17/log/runproute.log,../gen/HTst_pirTest/GEMM_17/log/runproute.sh,../gen/HTst_pirTest/GEMM_17/plastisim/summary.csv,../gen/HTst_pirTest/GEMM_17/pir/AccelMain.scala,../gen/HTst_pirTest/GEMM_17/log/,../gen/HTst_pirTest/GEMM_17/log/gentst.log,../gen/HTst_pirTest/GEMM_17/log/maketst.log,../gen/HTst_pirTest/GEMM_17/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,13,578944,276442,10.24,1,163464,0.0005,0.0005,0.0005,20,100.00,0.0000,,192.310393374,,1:25.97,,,,False,False,,,,0:01.34,False
e834b9fc,2019-06-11 12:18:51,GEMM_18,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/GEMM_18/log/mappir.log,../gen/HTst_pirTest/GEMM_18/log/runpir.log,../gen/HTst_pirTest/GEMM_18/log/genpsim.log,../gen/HTst_pirTest/GEMM_18/log/gentrace.log,../gen/HTst_pirTest/GEMM_18/log/runpsim.log,../gen/HTst_pirTest/GEMM_18/log/runpsim.sh,../gen/HTst_pirTest/GEMM_18/log/runproute.log,../gen/HTst_pirTest/GEMM_18/log/runproute.sh,../gen/HTst_pirTest/GEMM_18/plastisim/summary.csv,../gen/HTst_pirTest/GEMM_18/pir/AccelMain.scala,../gen/HTst_pirTest/GEMM_18/log/,../gen/HTst_pirTest/GEMM_18/log/gentst.log,../gen/HTst_pirTest/GEMM_18/log/maketst.log,../gen/HTst_pirTest/GEMM_18/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,195,218368,89204,2012.44,5,72664,0.0024,0.0068,0.0005,20,21.43,0.0005,,279.037995891,,3:31.85,,"Assertion fail:
",True,False,False,0.0,0.0,0.0,0:01.02,False
e834b9fc,2019-06-11 12:18:51,GEMM_2,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/GEMM_2/log/mappir.log,../gen/HTst_pirTest/GEMM_2/log/runpir.log,../gen/HTst_pirTest/GEMM_2/log/genpsim.log,../gen/HTst_pirTest/GEMM_2/log/gentrace.log,../gen/HTst_pirTest/GEMM_2/log/runpsim.log,../gen/HTst_pirTest/GEMM_2/log/runpsim.sh,../gen/HTst_pirTest/GEMM_2/log/runproute.log,../gen/HTst_pirTest/GEMM_2/log/runproute.sh,../gen/HTst_pirTest/GEMM_2/plastisim/summary.csv,../gen/HTst_pirTest/GEMM_2/pir/AccelMain.scala,../gen/HTst_pirTest/GEMM_2/log/,../gen/HTst_pirTest/GEMM_2/log/gentst.log,../gen/HTst_pirTest/GEMM_2/log/maketst.log,../gen/HTst_pirTest/GEMM_2/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,1913856,322595,5.00,0,1089796,0.0000,0.0000,0.0000,10,-nan,0.0000,,68.515464789,,0:53.94,174529,,True,False,True,2.794,1.502,0.376,8:46.27,True
e834b9fc,2019-06-11 12:18:51,GEMM_3,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/GEMM_3/log/mappir.log,../gen/HTst_pirTest/GEMM_3/log/runpir.log,../gen/HTst_pirTest/GEMM_3/log/genpsim.log,../gen/HTst_pirTest/GEMM_3/log/gentrace.log,../gen/HTst_pirTest/GEMM_3/log/runpsim.log,../gen/HTst_pirTest/GEMM_3/log/runpsim.sh,../gen/HTst_pirTest/GEMM_3/log/runproute.log,../gen/HTst_pirTest/GEMM_3/log/runproute.sh,../gen/HTst_pirTest/GEMM_3/plastisim/summary.csv,../gen/HTst_pirTest/GEMM_3/pir/AccelMain.scala,../gen/HTst_pirTest/GEMM_3/log/,../gen/HTst_pirTest/GEMM_3/log/gentst.log,../gen/HTst_pirTest/GEMM_3/log/maketst.log,../gen/HTst_pirTest/GEMM_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,1077248,399158,5.50,0,418054,0.0000,0.0000,0.0000,11,-nan,0.0000,,63.952756202,,0:50.62,177516,,True,False,True,2.539,1.477,0.369,7:55.43,True
e834b9fc,2019-06-11 12:18:51,GEMM_4,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/GEMM_4/log/mappir.log,../gen/HTst_pirTest/GEMM_4/log/runpir.log,../gen/HTst_pirTest/GEMM_4/log/genpsim.log,../gen/HTst_pirTest/GEMM_4/log/gentrace.log,../gen/HTst_pirTest/GEMM_4/log/runpsim.log,../gen/HTst_pirTest/GEMM_4/log/runpsim.sh,../gen/HTst_pirTest/GEMM_4/log/runproute.log,../gen/HTst_pirTest/GEMM_4/log/runproute.sh,../gen/HTst_pirTest/GEMM_4/plastisim/summary.csv,../gen/HTst_pirTest/GEMM_4/pir/AccelMain.scala,../gen/HTst_pirTest/GEMM_4/log/,../gen/HTst_pirTest/GEMM_4/log/gentst.log,../gen/HTst_pirTest/GEMM_4/log/maketst.log,../gen/HTst_pirTest/GEMM_4/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,1088512,416303,6.00,0,524549,0.0000,0.0000,0.0000,12,-nan,0.0000,,61.202326596,,0:47.48,174383,,True,False,True,2.506,1.503,0.376,11:38.36,True
e834b9fc,2019-06-11 12:18:51,GEMM_6,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/GEMM_6/log/mappir.log,../gen/HTst_pirTest/GEMM_6/log/runpir.log,../gen/HTst_pirTest/GEMM_6/log/genpsim.log,../gen/HTst_pirTest/GEMM_6/log/gentrace.log,../gen/HTst_pirTest/GEMM_6/log/runpsim.log,../gen/HTst_pirTest/GEMM_6/log/runpsim.sh,../gen/HTst_pirTest/GEMM_6/log/runproute.log,../gen/HTst_pirTest/GEMM_6/log/runproute.sh,../gen/HTst_pirTest/GEMM_6/plastisim/summary.csv,../gen/HTst_pirTest/GEMM_6/pir/AccelMain.scala,../gen/HTst_pirTest/GEMM_6/log/,../gen/HTst_pirTest/GEMM_6/log/gentst.log,../gen/HTst_pirTest/GEMM_6/log/maketst.log,../gen/HTst_pirTest/GEMM_6/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,10,3702784,739668,10.53,1,1021192,0.0001,0.0001,0.0001,21,100.00,0.0000,,213.297077996,,1:53.08,100233,,True,False,True,0.0,2.615,0.654,9:03.36,True
e834b9fc,2019-06-11 12:18:51,GEMM_7,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/GEMM_7/log/mappir.log,../gen/HTst_pirTest/GEMM_7/log/runpir.log,../gen/HTst_pirTest/GEMM_7/log/genpsim.log,../gen/HTst_pirTest/GEMM_7/log/gentrace.log,../gen/HTst_pirTest/GEMM_7/log/runpsim.log,../gen/HTst_pirTest/GEMM_7/log/runpsim.sh,../gen/HTst_pirTest/GEMM_7/log/runproute.log,../gen/HTst_pirTest/GEMM_7/log/runproute.sh,../gen/HTst_pirTest/GEMM_7/plastisim/summary.csv,../gen/HTst_pirTest/GEMM_7/pir/AccelMain.scala,../gen/HTst_pirTest/GEMM_7/log/,../gen/HTst_pirTest/GEMM_7/log/gentst.log,../gen/HTst_pirTest/GEMM_7/log/maketst.log,../gen/HTst_pirTest/GEMM_7/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,96256,99872,4.50,0,116548,0.0000,0.0000,0.0000,9,-nan,0.0000,,57.10459095,,0:45.11,45324,,True,False,True,0.0,0.361,0.09,3:26.69,True
e834b9fc,2019-06-11 12:18:51,GEMM_8,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/GEMM_8/log/mappir.log,../gen/HTst_pirTest/GEMM_8/log/runpir.log,../gen/HTst_pirTest/GEMM_8/log/genpsim.log,../gen/HTst_pirTest/GEMM_8/log/gentrace.log,../gen/HTst_pirTest/GEMM_8/log/runpsim.log,../gen/HTst_pirTest/GEMM_8/log/runpsim.sh,../gen/HTst_pirTest/GEMM_8/log/runproute.log,../gen/HTst_pirTest/GEMM_8/log/runproute.sh,../gen/HTst_pirTest/GEMM_8/plastisim/summary.csv,../gen/HTst_pirTest/GEMM_8/pir/AccelMain.scala,../gen/HTst_pirTest/GEMM_8/log/,../gen/HTst_pirTest/GEMM_8/log/gentst.log,../gen/HTst_pirTest/GEMM_8/log/maketst.log,../gen/HTst_pirTest/GEMM_8/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,32256,9952,4.50,0,24516,0.0000,0.0000,0.0000,9,-nan,0.0000,,58.307093999,,0:44.01,6186,,True,False,True,0.0,2.649,0.662,0:26.76,True
e834b9fc,2019-06-11 12:18:51,GEMM_9,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/GEMM_9/log/mappir.log,../gen/HTst_pirTest/GEMM_9/log/runpir.log,../gen/HTst_pirTest/GEMM_9/log/genpsim.log,../gen/HTst_pirTest/GEMM_9/log/gentrace.log,../gen/HTst_pirTest/GEMM_9/log/runpsim.log,../gen/HTst_pirTest/GEMM_9/log/runpsim.sh,../gen/HTst_pirTest/GEMM_9/log/runproute.log,../gen/HTst_pirTest/GEMM_9/log/runproute.sh,../gen/HTst_pirTest/GEMM_9/plastisim/summary.csv,../gen/HTst_pirTest/GEMM_9/pir/AccelMain.scala,../gen/HTst_pirTest/GEMM_9/log/,../gen/HTst_pirTest/GEMM_9/log/gentst.log,../gen/HTst_pirTest/GEMM_9/log/maketst.log,../gen/HTst_pirTest/GEMM_9/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,239360,98339,5.50,0,158596,0.0000,0.0000,0.0000,11,-nan,0.0000,,71.940286133,,0:55.56,22680,,True,False,True,0.0,2.89,0.722,1:57.52,True
e834b9fc,2019-06-11 12:18:51,GRU_0,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/GRU_0/log/mappir.log,../gen/HTst_pirTest/GRU_0/log/runpir.log,../gen/HTst_pirTest/GRU_0/log/genpsim.log,../gen/HTst_pirTest/GRU_0/log/gentrace.log,../gen/HTst_pirTest/GRU_0/log/runpsim.log,../gen/HTst_pirTest/GRU_0/log/runpsim.sh,../gen/HTst_pirTest/GRU_0/log/runproute.log,../gen/HTst_pirTest/GRU_0/log/runproute.sh,../gen/HTst_pirTest/GRU_0/plastisim/summary.csv,../gen/HTst_pirTest/GRU_0/pir/AccelMain.scala,../gen/HTst_pirTest/GRU_0/log/,../gen/HTst_pirTest/GRU_0/log/gentst.log,../gen/HTst_pirTest/GRU_0/log/maketst.log,../gen/HTst_pirTest/GRU_0/log/runtst.log,False,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,False
e834b9fc,2019-06-11 12:18:51,GRU_1,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/GRU_1/log/mappir.log,../gen/HTst_pirTest/GRU_1/log/runpir.log,../gen/HTst_pirTest/GRU_1/log/genpsim.log,../gen/HTst_pirTest/GRU_1/log/gentrace.log,../gen/HTst_pirTest/GRU_1/log/runpsim.log,../gen/HTst_pirTest/GRU_1/log/runpsim.sh,../gen/HTst_pirTest/GRU_1/log/runproute.log,../gen/HTst_pirTest/GRU_1/log/runproute.sh,../gen/HTst_pirTest/GRU_1/plastisim/summary.csv,../gen/HTst_pirTest/GRU_1/pir/AccelMain.scala,../gen/HTst_pirTest/GRU_1/log/,../gen/HTst_pirTest/GRU_1/log/gentst.log,../gen/HTst_pirTest/GRU_1/log/maketst.log,../gen/HTst_pirTest/GRU_1/log/runtst.log,False,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,False
e834b9fc,2019-06-11 12:18:51,Kmeans_0,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/Kmeans_0/log/mappir.log,../gen/HTst_pirTest/Kmeans_0/log/runpir.log,../gen/HTst_pirTest/Kmeans_0/log/genpsim.log,../gen/HTst_pirTest/Kmeans_0/log/gentrace.log,../gen/HTst_pirTest/Kmeans_0/log/runpsim.log,../gen/HTst_pirTest/Kmeans_0/log/runpsim.sh,../gen/HTst_pirTest/Kmeans_0/log/runproute.log,../gen/HTst_pirTest/Kmeans_0/log/runproute.sh,../gen/HTst_pirTest/Kmeans_0/plastisim/summary.csv,../gen/HTst_pirTest/Kmeans_0/pir/AccelMain.scala,../gen/HTst_pirTest/Kmeans_0/log/,../gen/HTst_pirTest/Kmeans_0/log/gentst.log,../gen/HTst_pirTest/Kmeans_0/log/maketst.log,../gen/HTst_pirTest/Kmeans_0/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,19,71004296,9001166,5.00,1,31002924,0.0000,0.0000,0.0000,10,100.00,0.0000,,82.296412323,,1:14.02,,,,False,False,,,,0:01.08,False
e834b9fc,2019-06-11 12:18:51,Kmeans_1,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/Kmeans_1/log/mappir.log,../gen/HTst_pirTest/Kmeans_1/log/runpir.log,../gen/HTst_pirTest/Kmeans_1/log/genpsim.log,../gen/HTst_pirTest/Kmeans_1/log/gentrace.log,../gen/HTst_pirTest/Kmeans_1/log/runpsim.log,../gen/HTst_pirTest/Kmeans_1/log/runpsim.sh,../gen/HTst_pirTest/Kmeans_1/log/runproute.log,../gen/HTst_pirTest/Kmeans_1/log/runproute.sh,../gen/HTst_pirTest/Kmeans_1/plastisim/summary.csv,../gen/HTst_pirTest/Kmeans_1/pir/AccelMain.scala,../gen/HTst_pirTest/Kmeans_1/log/,../gen/HTst_pirTest/Kmeans_1/log/gentst.log,../gen/HTst_pirTest/Kmeans_1/log/maketst.log,../gen/HTst_pirTest/Kmeans_1/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,21,14000000,75037016,6.00,1,37016752,0.0000,0.0000,0.0000,12,100.00,0.0000,,84.948212851,,1:06.32,,,,False,False,,,,,False
e834b9fc,2019-06-11 12:18:51,Kmeans_2,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/Kmeans_2/log/mappir.log,../gen/HTst_pirTest/Kmeans_2/log/runpir.log,../gen/HTst_pirTest/Kmeans_2/log/genpsim.log,../gen/HTst_pirTest/Kmeans_2/log/gentrace.log,../gen/HTst_pirTest/Kmeans_2/log/runpsim.log,../gen/HTst_pirTest/Kmeans_2/log/runpsim.sh,../gen/HTst_pirTest/Kmeans_2/log/runproute.log,../gen/HTst_pirTest/Kmeans_2/log/runproute.sh,../gen/HTst_pirTest/Kmeans_2/plastisim/summary.csv,../gen/HTst_pirTest/Kmeans_2/pir/AccelMain.scala,../gen/HTst_pirTest/Kmeans_2/log/,../gen/HTst_pirTest/Kmeans_2/log/gentst.log,../gen/HTst_pirTest/Kmeans_2/log/maketst.log,../gen/HTst_pirTest/Kmeans_2/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,8,171004544,47001224,6.00,1,67002956,0.0000,0.0000,0.0000,12,100.00,0.0000,,148.862041266,,2:12.19,,,,False,False,,,,,False
e834b9fc,2019-06-11 12:18:51,Kmeans_3,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/Kmeans_3/log/mappir.log,../gen/HTst_pirTest/Kmeans_3/log/runpir.log,../gen/HTst_pirTest/Kmeans_3/log/genpsim.log,../gen/HTst_pirTest/Kmeans_3/log/gentrace.log,../gen/HTst_pirTest/Kmeans_3/log/runpsim.log,../gen/HTst_pirTest/Kmeans_3/log/runpsim.sh,../gen/HTst_pirTest/Kmeans_3/log/runproute.log,../gen/HTst_pirTest/Kmeans_3/log/runproute.sh,../gen/HTst_pirTest/Kmeans_3/plastisim/summary.csv,../gen/HTst_pirTest/Kmeans_3/pir/AccelMain.scala,../gen/HTst_pirTest/Kmeans_3/log/,../gen/HTst_pirTest/Kmeans_3/log/gentst.log,../gen/HTst_pirTest/Kmeans_3/log/maketst.log,../gen/HTst_pirTest/Kmeans_3/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,14,149010432,38003024,7.00,1,60005504,0.0000,0.0000,0.0000,14,100.00,0.0000,,143.443356745,,1:55.24,,,,False,False,,,,0:01.27,False
e834b9fc,2019-06-11 12:18:51,Kmeans_4,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/Kmeans_4/log/mappir.log,../gen/HTst_pirTest/Kmeans_4/log/runpir.log,../gen/HTst_pirTest/Kmeans_4/log/genpsim.log,../gen/HTst_pirTest/Kmeans_4/log/gentrace.log,../gen/HTst_pirTest/Kmeans_4/log/runpsim.log,../gen/HTst_pirTest/Kmeans_4/log/runpsim.sh,../gen/HTst_pirTest/Kmeans_4/log/runproute.log,../gen/HTst_pirTest/Kmeans_4/log/runproute.sh,../gen/HTst_pirTest/Kmeans_4/plastisim/summary.csv,../gen/HTst_pirTest/Kmeans_4/pir/AccelMain.scala,../gen/HTst_pirTest/Kmeans_4/log/,../gen/HTst_pirTest/Kmeans_4/log/gentst.log,../gen/HTst_pirTest/Kmeans_4/log/maketst.log,../gen/HTst_pirTest/Kmeans_4/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,3072,0,416047072,121019104,9.63,1,85010376,0.0003,0.0003,0.0003,19,100.00,0.0000,,225.768227406,,2:41.34,,,,False,False,,,,0:01.95,False
e834b9fc,2019-06-11 12:18:51,Kmeans_5,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/Kmeans_5/log/mappir.log,../gen/HTst_pirTest/Kmeans_5/log/runpir.log,../gen/HTst_pirTest/Kmeans_5/log/genpsim.log,../gen/HTst_pirTest/Kmeans_5/log/gentrace.log,../gen/HTst_pirTest/Kmeans_5/log/runpsim.log,../gen/HTst_pirTest/Kmeans_5/log/runpsim.sh,../gen/HTst_pirTest/Kmeans_5/log/runproute.log,../gen/HTst_pirTest/Kmeans_5/log/runproute.sh,../gen/HTst_pirTest/Kmeans_5/plastisim/summary.csv,../gen/HTst_pirTest/Kmeans_5/pir/AccelMain.scala,../gen/HTst_pirTest/Kmeans_5/log/,../gen/HTst_pirTest/Kmeans_5/log/gentst.log,../gen/HTst_pirTest/Kmeans_5/log/maketst.log,../gen/HTst_pirTest/Kmeans_5/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,12,495019424,210009056,11.00,1,109005040,0.0000,0.0000,0.0000,22,100.00,0.0000,,269.481565403,,2:29.00,,,,False,False,,,,0:01.40,False
e834b9fc,2019-06-11 12:18:51,Kmeans_6,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/Kmeans_6/log/mappir.log,../gen/HTst_pirTest/Kmeans_6/log/runpir.log,../gen/HTst_pirTest/Kmeans_6/log/genpsim.log,../gen/HTst_pirTest/Kmeans_6/log/gentrace.log,../gen/HTst_pirTest/Kmeans_6/log/runpsim.log,../gen/HTst_pirTest/Kmeans_6/log/runpsim.sh,../gen/HTst_pirTest/Kmeans_6/log/runproute.log,../gen/HTst_pirTest/Kmeans_6/log/runproute.sh,../gen/HTst_pirTest/Kmeans_6/plastisim/summary.csv,../gen/HTst_pirTest/Kmeans_6/pir/AccelMain.scala,../gen/HTst_pirTest/Kmeans_6/log/,../gen/HTst_pirTest/Kmeans_6/log/gentst.log,../gen/HTst_pirTest/Kmeans_6/log/maketst.log,../gen/HTst_pirTest/Kmeans_6/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,0,359034240,103011464,10.00,0,86010128,0.0000,0.0000,0.0000,20,-nan,0.0000,,247.365210831,,3:03.52,,,,False,False,,,,,False
e834b9fc,2019-06-11 12:18:51,Kmeans_7,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/Kmeans_7/log/mappir.log,../gen/HTst_pirTest/Kmeans_7/log/runpir.log,../gen/HTst_pirTest/Kmeans_7/log/genpsim.log,../gen/HTst_pirTest/Kmeans_7/log/gentrace.log,../gen/HTst_pirTest/Kmeans_7/log/runpsim.log,../gen/HTst_pirTest/Kmeans_7/log/runpsim.sh,../gen/HTst_pirTest/Kmeans_7/log/runproute.log,../gen/HTst_pirTest/Kmeans_7/log/runproute.sh,../gen/HTst_pirTest/Kmeans_7/plastisim/summary.csv,../gen/HTst_pirTest/Kmeans_7/pir/AccelMain.scala,../gen/HTst_pirTest/Kmeans_7/log/,../gen/HTst_pirTest/Kmeans_7/log/gentst.log,../gen/HTst_pirTest/Kmeans_7/log/maketst.log,../gen/HTst_pirTest/Kmeans_7/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,0,16,338022752,82008296,9.00,1,126010416,0.0000,0.0000,0.0000,18,100.00,0.0000,,227.130651678,,2:32.52,,,,False,False,,,,0:01.58,False
e834b9fc,2019-06-11 12:18:51,Kmeans_8,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/Kmeans_8/log/mappir.log,../gen/HTst_pirTest/Kmeans_8/log/runpir.log,../gen/HTst_pirTest/Kmeans_8/log/genpsim.log,../gen/HTst_pirTest/Kmeans_8/log/gentrace.log,../gen/HTst_pirTest/Kmeans_8/log/runpsim.log,../gen/HTst_pirTest/Kmeans_8/log/runpsim.sh,../gen/HTst_pirTest/Kmeans_8/log/runproute.log,../gen/HTst_pirTest/Kmeans_8/log/runproute.sh,../gen/HTst_pirTest/Kmeans_8/plastisim/summary.csv,../gen/HTst_pirTest/Kmeans_8/pir/AccelMain.scala,../gen/HTst_pirTest/Kmeans_8/log/,../gen/HTst_pirTest/Kmeans_8/log/gentst.log,../gen/HTst_pirTest/Kmeans_8/log/maketst.log,../gen/HTst_pirTest/Kmeans_8/log/runtst.log,True,,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,14336,896,457037312,170017520,515.32,2,134010432,0.0005,0.0005,0.0005,30,50.00,0.0003,,364.64646316,,3:05.74,,"Assertion fail:
",True,False,False,0.0,0.0,0.0,0:01.21,False
e834b9fc,2019-06-11 12:18:51,LSTM_0,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/LSTM_0/log/mappir.log,../gen/HTst_pirTest/LSTM_0/log/runpir.log,../gen/HTst_pirTest/LSTM_0/log/genpsim.log,../gen/HTst_pirTest/LSTM_0/log/gentrace.log,../gen/HTst_pirTest/LSTM_0/log/runpsim.log,../gen/HTst_pirTest/LSTM_0/log/runpsim.sh,../gen/HTst_pirTest/LSTM_0/log/runproute.log,../gen/HTst_pirTest/LSTM_0/log/runproute.sh,../gen/HTst_pirTest/LSTM_0/plastisim/summary.csv,../gen/HTst_pirTest/LSTM_0/pir/AccelMain.scala,../gen/HTst_pirTest/LSTM_0/log/,../gen/HTst_pirTest/LSTM_0/log/gentst.log,../gen/HTst_pirTest/LSTM_0/log/maketst.log,../gen/HTst_pirTest/LSTM_0/log/runtst.log,False,[error] //TODO: Plasticine does not support unbanked unrolled access at the moment. ,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,False
e834b9fc,2019-06-11 12:18:51,LSTM_1,pirTest,HTst,1000000000.0,../gen/HTst_pirTest/LSTM_1/log/mappir.log,../gen/HTst_pirTest/LSTM_1/log/runpir.log,../gen/HTst_pirTest/LSTM_1/log/genpsim.log,../gen/HTst_pirTest/LSTM_1/log/gentrace.log,../gen/HTst_pirTest/LSTM_1/log/runpsim.log,../gen/HTst_pirTest/LSTM_1/log/runpsim.sh,../gen/HTst_pirTest/LSTM_1/log/runproute.log,../gen/HTst_pirTest/LSTM_1/log/runproute.sh,../gen/HTst_pirTest/LSTM_1/plastisim/summary.csv,../gen/HTst_pirTest/LSTM_1/pir/AccelMain.scala,../gen/HTst_pirTest/LSTM_1/log/,../gen/HTst_pirTest/LSTM_1/log/gentst.log,../gen/HTst_pirTest/LSTM_1/log/maketst.log,../gen/HTst_pirTest/LSTM_1/log/runtst.log,False,[error] //TODO: Plasticine does not support unbanked unrolled access at the moment. ,,,,,,,,,,False,False,False,100,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,False
